datetime,temp,feelslike,humidity,windspeed,cloudcover,solaradiation,precip,preciptype
2024-01-03 14:00:00,12.2,12.2,66.98,0.9,88.7,410.0,0.0,rain
2024-01-03 15:00:00,12.3,12.3,69.07,8.4,85.0,325.0,0.0,rain
2024-01-03 16:00:00,12.4,12.4,66.06,0.0,5.0,148.0,0.0,none
2024-01-03 17:00:00,11.1,11.1,71.31,5.6,26.8,0.0,0.0,none
2024-01-03 18:00:00,8.4,8.4,85.45,0.5,2.5,0.0,0.0,none
2024-01-03 19:00:00,7.9,7.9,88.71,0.5,2.5,0.0,0.0,none
2024-01-03 20:00:00,6.9,6.0,91.93,5.8,29.3,0.0,0.0,none
2024-01-03 21:00:00,6.8,5.0,88.08,9.2,2.5,0.0,0.0,none
2024-01-03 22:00:00,6.7,4.9,92.1,9.4,0.0,0.0,0.0,none
2024-01-03 23:00:00,5.8,3.7,94.78,9.4,0.0,0.0,0.0,none
2024-01-04 00:00:00,5.8,4.6,94.45,6.1,0.0,0.0,0.0,rain
2024-01-04 01:00:00,5.0,3.7,99.24,6.0,0.0,0.0,0.0,rain
2024-01-04 02:00:00,4.0,2.1,96.01,7.7,0.0,0.0,0.0,rain
2024-01-04 03:00:00,5.6,4.6,91.15,5.4,0.0,0.0,0.0,rain
2024-01-04 04:00:00,5.2,5.2,97.41,2.9,0.0,0.0,0.0,none
2024-01-04 05:00:00,5.2,3.9,94.47,6.0,8.7,0.0,0.0,none
2024-01-04 06:00:00,6.2,5.3,91.87,5.6,9.9,0.0,0.0,none
2024-01-04 07:00:00,5.1,5.1,94.87,0.0,8.7,0.0,0.0,none
2024-01-04 08:00:00,4.0,2.4,95.67,6.8,8.7,44.0,0.0,none
2024-01-04 09:00:00,7.9,6.8,88.7,6.8,98.8,109.0,0.0,none
2024-01-04 10:00:00,8.9,7.8,82.89,7.7,98.8,237.0,0.0,none
2024-01-04 11:00:00,10.7,10.7,73.72,7.7,2.5,399.0,0.0,none
2024-01-04 12:00:00,11.1,11.1,69.12,10.1,5.0,452.0,0.0,none
2024-01-04 13:00:00,12.4,12.4,65.79,9.5,2.5,448.0,0.0,none
2024-01-04 14:00:00,14.0,14.0,59.31,12.8,2.5,396.0,0.0,none
2024-01-04 15:00:00,14.5,14.5,55.4,17.6,8.7,262.0,0.0,none
2024-01-04 16:00:00,14.4,14.4,53.59,12.8,5.0,151.0,0.0,none
2024-01-04 17:00:00,12.9,12.9,53.12,5.4,5.0,0.0,0.0,none
2024-01-04 18:00:00,10.0,10.0,70.79,0.0,5.0,0.0,0.0,none
2024-01-04 19:00:00,7.9,7.3,81.22,5.4,5.0,0.0,0.0,none
2024-01-04 20:00:00,8.1,7.0,80.97,7.3,5.0,0.0,0.0,none
2024-01-04 21:00:00,9.1,8.0,79.39,7.7,8.7,0.0,0.0,none
2024-01-04 22:00:00,9.0,8.0,76.44,7.3,8.7,0.0,0.0,none
2024-01-04 23:00:00,8.9,7.7,73.81,7.9,8.7,0.0,0.0,none
2024-01-05 00:00:00,8.4,6.8,75.72,9.7,8.7,0.0,0.0,none
2024-01-05 01:00:00,8.4,6.8,79.1,9.5,89.9,0.0,0.0,none
2024-01-05 02:00:00,8.4,6.8,79.1,9.7,89.9,0.0,0.0,none
2024-01-05 03:00:00,8.4,7.2,82.83,7.6,89.9,0.0,0.0,none
2024-01-05 04:00:00,8.3,6.8,79.37,9.2,5.0,0.0,0.0,none
2024-01-05 05:00:00,6.6,5.1,85.23,7.9,0.0,0.0,0.0,none
2024-01-05 06:00:00,5.7,5.7,91.03,0.7,0.0,0.0,0.0,none
2024-01-05 07:00:00,5.0,5.0,92.04,0.7,0.0,0.0,0.0,rain
2024-01-05 08:00:00,4.5,2.5,92.38,8.1,0.0,19.0,0.0,rain
2024-01-05 09:00:00,8.3,7.1,83.39,7.6,0.0,156.0,0.0,none
2024-01-05 10:00:00,10.6,10.6,74.06,9.2,2.5,299.0,0.0,none
2024-01-05 11:00:00,11.7,11.7,68.98,11.5,2.5,403.0,0.0,none
2024-01-05 12:00:00,12.3,12.3,69.07,15.3,5.0,432.0,0.0,none
2024-01-05 13:00:00,13.9,13.9,67.12,23.0,5.0,461.0,0.0,none
2024-01-05 14:00:00,14.5,14.5,64.18,19.9,5.0,404.0,0.0,none
2024-01-05 15:00:00,15.1,15.1,53.38,25.6,8.7,338.0,0.0,none
2024-01-05 16:00:00,15.1,15.1,48.76,23.0,5.0,178.0,0.0,none
2024-01-05 17:00:00,13.8,13.8,51.29,20.3,5.0,5.0,0.0,none
2024-01-05 18:00:00,12.3,12.3,54.47,17.0,2.5,0.0,0.0,none
2024-01-05 19:00:00,11.6,11.6,56.72,9.7,0.0,0.0,0.0,none
2024-01-05 20:00:00,10.6,10.6,58.8,11.9,0.0,0.0,0.0,none
2024-01-05 21:00:00,9.4,7.4,59.1,12.6,0.0,0.0,0.0,none
2024-01-05 22:00:00,8.9,8.1,58.76,6.5,0.0,0.0,0.0,none
2024-01-05 23:00:00,6.4,5.3,72.39,6.1,5.0,0.0,0.0,none
2024-01-06 00:00:00,4.6,4.6,81.91,0.5,5.0,0.0,0.0,none
2024-01-06 01:00:00,5.0,3.3,79.38,7.3,8.7,0.0,0.0,none
2024-01-06 02:00:00,5.7,3.7,78.62,9.2,8.7,0.0,0.0,none
2024-01-06 03:00:00,5.7,4.6,90.4,5.8,8.7,0.0,0.0,none
2024-01-06 04:00:00,5.8,4.1,90.66,7.7,9.9,0.0,0.0,none
2024-01-06 05:00:00,6.8,4.5,88.08,12.1,9.9,0.0,0.0,none
2024-01-06 06:00:00,7.3,4.8,85.41,13.3,9.9,0.0,0.0,none
2024-01-06 07:00:00,7.3,5.1,85.12,11.9,9.9,0.0,0.0,none
2024-01-06 08:00:00,7.9,5.1,85.28,17.0,9.9,14.0,0.0,none
2024-01-06 09:00:00,8.4,5.8,82.83,16.6,9.9,25.0,0.0,none
2024-01-06 10:00:00,8.9,6.1,80.08,19.1,9.9,40.0,0.0,none
2024-01-06 11:00:00,8.9,6.1,76.84,19.1,100.0,44.0,0.0,none
2024-01-06 12:00:00,9.0,6.7,76.17,14.6,100.0,28.0,0.0,none
2024-01-06 13:00:00,9.4,7.1,77.38,15.7,100.0,25.0,0.05,rain
2024-01-06 14:00:00,9.0,6.3,82.56,17.8,100.0,60.0,0.873,rain
2024-01-06 15:00:00,8.5,7.6,88.48,6.7,100.0,7.0,1.759,rain
2024-01-06 16:00:00,8.5,7.1,88.78,8.6,98.8,76.0,0.0,rain
2024-01-06 17:00:00,7.9,7.5,91.9,4.9,5.0,0.0,0.0,rain
2024-01-06 18:00:00,6.3,6.3,95.49,0.9,26.8,0.0,0.0,rain
2024-01-06 19:00:00,4.5,4.5,96.92,0.0,67.1,0.0,0.0,none
2024-01-06 20:00:00,4.9,4.9,95.39,0.0,88.3,0.0,0.0,none
2024-01-06 21:00:00,3.3,3.3,96.12,0.5,98.1,0.0,0.0,none
2024-01-06 22:00:00,3.0,1.3,94.98,6.5,84.4,0.0,0.0,none
2024-01-06 23:00:00,2.5,0.1,94.68,8.4,0.0,0.0,0.0,none
2024-01-07 00:00:00,3.8,0.9,85.45,11.5,0.0,0.0,0.0,none
2024-01-07 01:00:00,3.3,0.7,82.35,9.7,0.0,0.0,0.0,none
2024-01-07 02:00:00,3.8,1.0,76.1,10.8,0.0,0.0,0.0,none
2024-01-07 03:00:00,2.9,0.8,77.76,7.3,0.0,0.0,0.0,none
2024-01-07 04:00:00,1.7,-1.1,87.61,9.4,0.0,0.0,0.0,none
2024-01-07 05:00:00,2.2,0.5,81.06,6.1,0.0,0.0,0.0,none
2024-01-07 06:00:00,1.7,0.0,84.01,5.8,0.0,0.0,0.0,none
2024-01-07 07:00:00,1.1,-1.8,84.63,9.4,0.0,0.0,0.0,none
2024-01-07 08:00:00,1.7,-1.8,84.31,12.4,0.0,33.0,0.0,none
2024-01-07 09:00:00,4.3,2.4,79.3,7.9,0.0,188.0,0.0,none
2024-01-07 10:00:00,5.7,2.9,72.55,13.1,2.5,292.0,0.0,none
2024-01-07 11:00:00,7.9,5.2,62.44,16.4,2.5,390.0,0.0,none
2024-01-07 12:00:00,9.4,6.5,56.33,21.9,2.5,464.0,0.0,none
2024-01-07 13:00:00,11.2,11.2,47.95,18.9,2.5,469.0,0.0,none
2024-01-07 14:00:00,10.7,10.7,47.92,18.6,5.0,424.0,0.0,none
2024-01-07 15:00:00,11.2,11.2,49.78,20.9,2.5,308.0,0.0,none
2024-01-07 16:00:00,10.7,10.7,51.68,19.8,2.5,163.0,0.0,none
2024-01-07 17:00:00,8.9,6.9,58.3,12.8,2.5,0.0,0.0,none
2024-01-07 18:00:00,7.2,5.7,62.75,8.1,0.0,0.0,0.0,none
2024-01-07 19:00:00,5.7,3.2,67.04,11.5,0.0,0.0,0.0,none
2024-01-07 20:00:00,5.8,3.3,69.35,11.5,0.0,0.0,0.0,none
2024-01-07 21:00:00,3.9,1.4,72.21,9.7,0.0,0.0,0.0,none
2024-01-07 22:00:00,5.1,2.8,66.66,10.1,0.0,0.0,0.0,none
2024-01-07 23:00:00,2.5,0.1,77.58,8.3,0.0,0.0,0.0,none
2024-01-08 00:00:00,4.3,1.5,73.65,11.7,0.0,0.0,0.0,none
2024-01-08 01:00:00,3.8,0.9,75.83,11.7,0.0,0.0,0.0,none
2024-01-08 02:00:00,3.8,0.7,75.83,12.6,0.0,0.0,0.0,none
2024-01-08 03:00:00,3.2,-0.4,78.87,14.4,0.0,0.0,0.0,none
2024-01-08 04:00:00,2.8,-0.5,78.09,12.4,0.0,0.0,0.0,none
2024-01-08 05:00:00,3.7,0.1,73.01,15.5,53.8,0.0,0.0,none
2024-01-08 06:00:00,2.9,0.6,77.48,7.9,82.5,0.0,0.0,none
2024-01-08 07:00:00,2.9,0.8,74.97,7.3,29.3,0.0,0.0,none
2024-01-08 08:00:00,2.9,0.8,80.87,7.7,98.8,28.0,0.0,none
2024-01-08 09:00:00,4.3,2.5,79.42,7.6,98.8,90.0,0.0,none
2024-01-08 10:00:00,5.7,4.1,66.71,7.3,53.8,253.0,0.0,none
2024-01-08 11:00:00,7.3,5.9,59.86,7.7,8.7,378.0,0.0,none
2024-01-08 12:00:00,9.4,7.8,57.91,11.0,8.7,461.0,0.0,none
2024-01-08 13:00:00,10.1,10.1,47.81,0.9,88.7,385.0,0.0,none
2024-01-08 14:00:00,11.7,11.7,38.13,0.0,8.7,415.0,0.0,none
2024-01-08 15:00:00,12.3,12.3,37.86,0.0,8.7,304.0,0.0,none
2024-01-08 16:00:00,12.2,12.2,36.9,0.5,8.7,100.0,0.0,none
2024-01-08 17:00:00,11.7,11.7,38.41,0.5,8.7,5.0,0.0,none
2024-01-08 18:00:00,8.9,8.4,51.85,5.4,8.7,0.0,0.0,none
2024-01-08 19:00:00,8.9,8.4,53.37,5.4,8.7,0.0,0.0,none
2024-01-08 20:00:00,7.2,6.6,63.28,4.9,8.7,0.0,0.0,none
2024-01-08 21:00:00,5.4,3.7,73.95,7.7,5.0,0.0,0.0,none
2024-01-08 22:00:00,6.8,4.9,65.01,9.5,82.5,0.0,0.0,none
2024-01-08 23:00:00,7.3,5.5,63.09,9.9,100.0,0.0,0.0,none
2024-01-09 00:00:00,7.4,5.5,64.95,9.9,100.0,0.0,0.0,none
2024-01-09 01:00:00,7.9,5.8,64.74,12.1,100.0,0.0,0.0,none
2024-01-09 02:00:00,8.3,7.1,63.22,8.1,100.0,0.0,0.0,none
2024-01-09 03:00:00,7.9,6.2,67.09,9.9,100.0,0.0,0.0,none
2024-01-09 04:00:00,7.4,5.5,69.78,10.1,88.7,0.0,0.0,none
2024-01-09 05:00:00,7.4,5.9,70.08,8.3,89.9,0.0,0.0,none
2024-01-09 06:00:00,7.9,5.9,67.09,11.7,100.0,0.0,0.0,none
2024-01-09 07:00:00,7.9,6.2,67.38,9.9,100.0,0.0,0.0,none
2024-01-09 08:00:00,7.9,5.3,67.84,15.5,100.0,19.0,0.0,none
2024-01-09 09:00:00,8.4,5.9,64.85,15.5,100.0,104.0,0.0,rain
2024-01-09 10:00:00,8.9,6.4,66.05,16.0,100.0,70.0,0.0,rain
2024-01-09 11:00:00,10.0,7.8,61.83,15.7,100.0,139.0,0.0,none
2024-01-09 12:00:00,8.4,6.0,88.84,15.1,100.0,111.0,0.03,rain
2024-01-09 13:00:00,9.0,6.6,86.12,15.3,100.0,137.0,0.03,rain
2024-01-09 14:00:00,9.0,6.8,86.12,14.2,100.0,67.0,0.0,none
2024-01-09 15:00:00,9.5,7.2,83.5,15.5,98.8,151.0,0.0,none
2024-01-09 16:00:00,11.1,11.1,76.71,14.6,2.5,149.0,0.0,none
2024-01-09 17:00:00,10.1,10.1,79.74,11.7,88.7,0.0,0.0,none
2024-01-09 18:00:00,9.4,8.4,81.03,7.7,100.0,0.0,0.0,rain
2024-01-09 19:00:00,9.5,8.3,80.32,8.4,98.8,0.0,0.0,none
2024-01-09 20:00:00,8.9,7.7,86.47,7.9,98.8,0.0,0.0,none
2024-01-09 21:00:00,8.4,7.1,86.1,8.1,100.0,0.0,0.0,none
2024-01-09 22:00:00,8.4,7.2,89.14,7.7,100.0,0.0,0.0,none
2024-01-09 23:00:00,7.9,6.0,91.9,11.3,100.0,0.0,0.0,none
2024-01-10 00:00:00,7.9,6.2,91.53,9.7,100.0,0.0,0.0,none
2024-01-10 01:00:00,7.8,6.3,88.64,8.4,95.0,0.0,0.0,none
2024-01-10 02:00:00,5.6,5.6,91.15,0.7,24.3,0.0,0.0,none
2024-01-10 03:00:00,4.3,3.2,95.88,5.4,0.0,0.0,0.0,none
2024-01-10 04:00:00,3.8,2.4,94.0,5.8,70.4,0.0,0.0,none
2024-01-10 05:00:00,4.0,1.9,95.67,8.5,9.9,0.0,0.0,none
2024-01-10 06:00:00,4.1,1.7,94.61,9.7,8.7,0.0,0.0,none
2024-01-10 07:00:00,5.2,2.5,94.15,12.1,100.0,0.0,0.0,none
2024-01-10 08:00:00,5.8,3.1,89.73,12.6,100.0,21.0,0.0,none
2024-01-10 09:00:00,6.9,3.7,83.39,18.2,98.8,76.0,0.0,none
2024-01-10 10:00:00,8.5,5.9,73.08,16.4,98.8,163.0,0.0,rain
2024-01-10 11:00:00,10.2,10.2,71.12,18.2,95.0,236.0,0.0,none
2024-01-10 12:00:00,10.9,10.9,76.1,17.0,98.8,209.0,0.0,none
2024-01-10 13:00:00,11.0,11.0,75.86,22.3,98.8,141.0,0.0,rain
2024-01-10 14:00:00,10.3,10.3,79.45,19.5,100.0,81.0,0.0,rain
2024-01-10 15:00:00,11.0,11.0,78.5,20.0,98.8,114.0,0.0,none
2024-01-10 16:00:00,12.3,12.3,76.97,17.5,98.8,40.0,0.0,rain
2024-01-10 17:00:00,11.8,11.8,79.28,17.7,98.8,0.0,0.0,rain
2024-01-10 18:00:00,11.7,11.7,77.19,20.3,98.8,0.0,0.0,rain
2024-01-10 19:00:00,11.4,11.4,74.44,11.2,98.8,0.0,0.0,rain
2024-01-10 20:00:00,10.3,10.3,76.78,12.3,33.1,0.0,0.0,rain
2024-01-10 21:00:00,10.6,10.6,63.1,34.7,100.0,0.0,0.129,rain
2024-01-10 22:00:00,8.3,6.2,75.39,13.1,95.0,0.0,0.0,none
2024-01-10 23:00:00,8.3,5.5,59.72,17.3,2.5,0.0,0.0,none
2024-01-11 00:00:00,6.7,3.8,55.63,15.1,2.5,0.0,0.0,none
2024-01-11 01:00:00,6.7,3.5,55.42,17.0,0.0,0.0,0.0,none
2024-01-11 02:00:00,6.1,2.6,59.73,18.8,0.0,0.0,0.0,none
2024-01-11 03:00:00,5.7,1.7,59.2,22.5,0.0,0.0,0.0,none
2024-01-11 04:00:00,4.5,1.0,64.44,15.7,0.0,0.0,0.0,none
2024-01-11 05:00:00,4.4,0.8,64.76,16.7,0.0,0.0,0.0,none
2024-01-11 06:00:00,4.3,0.6,65.25,16.7,0.0,0.0,0.0,none
2024-01-11 07:00:00,1.9,-1.5,74.95,12.1,0.0,0.0,0.0,none
2024-01-11 08:00:00,3.4,-0.1,69.02,14.9,0.0,19.0,0.0,none
2024-01-11 09:00:00,5.7,2.4,59.83,16.4,2.5,193.0,0.0,none
2024-01-11 10:00:00,7.2,4.3,57.64,16.4,8.7,334.0,0.0,none
2024-01-11 11:00:00,8.8,6.3,50.16,16.6,8.7,425.0,0.0,none
2024-01-11 12:00:00,10.1,10.1,44.17,11.3,2.5,480.0,0.0,none
2024-01-11 13:00:00,10.8,10.8,40.77,9.0,5.0,483.0,0.0,none
2024-01-11 14:00:00,11.8,11.8,38.15,4.9,2.5,425.0,0.0,none
2024-01-11 15:00:00,11.8,11.8,35.35,0.0,8.7,302.0,0.0,none
2024-01-11 16:00:00,11.7,11.7,34.29,0.7,8.7,193.0,0.0,none
2024-01-11 17:00:00,10.7,10.7,39.67,6.8,8.7,7.0,0.0,none
2024-01-11 18:00:00,7.9,7.9,52.0,0.5,8.7,0.0,0.0,none
2024-01-11 19:00:00,6.9,6.1,53.44,5.4,8.7,0.0,0.0,none
2024-01-11 20:00:00,5.9,4.9,60.92,5.6,8.7,0.0,0.0,none
2024-01-11 21:00:00,4.1,3.1,66.76,4.9,2.5,0.0,0.0,none
2024-01-11 22:00:00,4.6,2.3,63.95,9.4,0.0,0.0,0.0,none
2024-01-11 23:00:00,4.5,2.7,64.22,7.7,0.0,0.0,0.0,none
2024-01-12 00:00:00,2.6,2.6,74.09,1.3,0.0,0.0,0.0,none
2024-01-12 01:00:00,2.5,2.5,74.73,0.7,5.0,0.0,0.0,none
2024-01-12 02:00:00,2.4,2.4,77.84,0.0,8.7,0.0,0.0,none
2024-01-12 03:00:00,3.4,3.4,78.34,0.0,9.9,0.0,0.0,none
2024-01-12 04:00:00,3.4,1.0,78.46,9.4,9.9,0.0,0.0,none
2024-01-12 05:00:00,3.4,1.4,78.07,7.7,9.9,0.0,0.0,none
2024-01-12 06:00:00,3.5,2.0,74.55,6.1,9.9,0.0,0.0,none
2024-01-12 07:00:00,3.9,3.9,72.52,0.7,9.9,0.0,0.0,rain
2024-01-12 08:00:00,3.3,2.1,79.01,5.4,9.9,28.0,0.0,none
2024-01-12 09:00:00,4.0,2.6,81.91,5.8,8.7,165.0,0.0,none
2024-01-12 10:00:00,6.7,5.2,73.3,7.7,9.9,149.0,0.0,none
2024-01-12 11:00:00,7.9,6.2,67.84,9.5,8.7,383.0,0.0,none
2024-01-12 12:00:00,9.4,8.8,65.88,6.1,9.9,253.0,0.0,none
2024-01-12 13:00:00,10.0,8.7,61.4,9.4,55.0,258.0,0.0,none
2024-01-12 14:00:00,10.1,10.1,61.11,12.8,34.3,127.0,0.0,none
2024-01-12 15:00:00,10.7,10.7,58.54,12.8,95.0,220.0,0.0,none
2024-01-12 16:00:00,11.1,11.1,56.8,6.0,9.9,40.0,0.0,none
2024-01-12 17:00:00,10.7,10.7,58.74,5.6,98.8,0.0,0.0,none
2024-01-12 18:00:00,10.0,9.1,61.4,7.7,100.0,0.0,0.0,none
2024-01-12 19:00:00,10.0,10.0,61.18,0.5,88.7,0.0,0.0,none
2024-01-12 20:00:00,9.0,8.4,65.55,5.6,100.0,0.0,0.0,none
2024-01-12 21:00:00,9.0,7.9,65.78,7.7,100.0,0.0,0.0,none
2024-01-12 22:00:00,8.9,7.7,66.05,7.9,100.0,0.0,0.0,none
2024-01-12 23:00:00,9.0,8.3,62.92,6.0,100.0,0.0,0.0,none
2024-01-13 00:00:00,8.4,8.4,65.36,0.5,100.0,0.0,0.0,none
2024-01-13 01:00:00,8.4,7.3,65.13,7.6,100.0,0.0,0.0,none
2024-01-13 02:00:00,8.4,7.2,62.8,7.9,100.0,0.0,0.0,rain
2024-01-13 03:00:00,8.4,7.2,63.01,7.9,100.0,0.0,0.0,none
2024-01-13 04:00:00,8.4,7.2,63.01,7.9,100.0,0.0,0.0,none
2024-01-13 05:00:00,8.4,7.8,63.01,5.6,100.0,0.0,0.0,rain
2024-01-13 06:00:00,8.4,8.4,64.85,0.9,100.0,0.0,0.0,rain
2024-01-13 07:00:00,7.3,6.3,78.88,6.1,100.0,0.0,0.35,rain
2024-01-13 08:00:00,6.8,5.2,88.08,8.5,100.0,5.0,1.079,rain
2024-01-13 09:00:00,6.8,4.3,88.51,13.3,100.0,21.0,1.82,rain
2024-01-13 10:00:00,6.9,3.8,88.21,17.3,100.0,40.0,1.3,rain
2024-01-13 11:00:00,7.3,4.1,85.53,19.1,100.0,33.0,0.0,rain
2024-01-13 12:00:00,7.3,4.3,85.53,17.8,100.0,81.0,0.27,rain
2024-01-13 13:00:00,7.9,4.9,81.95,19.1,100.0,139.0,0.0,none
2024-01-13 14:00:00,8.4,5.3,75.72,21.6,100.0,128.0,0.0,rain
2024-01-13 15:00:00,9.0,5.5,73.52,26.5,100.0,72.0,0.0,none
2024-01-13 16:00:00,9.0,5.7,73.16,23.6,100.0,30.0,0.03,rain
2024-01-13 17:00:00,9.0,5.7,73.16,24.3,100.0,0.0,0.0,rain
2024-01-13 18:00:00,9.0,5.8,73.16,22.9,100.0,0.0,0.0,rain
2024-01-13 19:00:00,8.4,5.9,82.84,16.2,100.0,0.0,0.31,rain
2024-01-13 20:00:00,7.9,4.4,85.7,24.7,100.0,0.0,1.562,rain
2024-01-13 21:00:00,8.0,4.4,88.11,24.9,100.0,0.0,0.45,rain
2024-01-13 22:00:00,8.4,5.3,85.81,21.2,100.0,0.0,0.0,rain
2024-01-13 23:00:00,8.4,5.3,89.14,21.2,100.0,0.0,0.0,rain
2024-01-14 00:00:00,9.0,6.3,88.82,18.1,98.8,0.0,0.0,none
2024-01-14 01:00:00,9.4,6.5,90.29,21.2,100.0,0.0,0.0,rain
2024-01-14 02:00:00,9.5,6.7,95.85,20.2,100.0,0.0,0.0,rain
2024-01-14 03:00:00,10.1,10.1,95.06,18.0,100.0,0.0,0.0,none
2024-01-14 04:00:00,10.1,10.1,95.06,11.3,100.0,0.0,0.0,rain
2024-01-14 05:00:00,10.1,10.1,92.22,8.5,100.0,0.0,0.0,none
2024-01-14 06:00:00,9.5,8.1,92.67,9.7,89.9,0.0,0.0,none
2024-01-14 07:00:00,9.0,6.9,92.76,13.0,100.0,0.0,0.0,none
2024-01-14 08:00:00,8.4,6.8,92.24,9.7,95.0,25.0,0.0,none
