datetime,temp,feelslike,humidity,windspeed,cloudcover,solaradiation,precip,preciptype
2020-01-03 14:00:00,14.9,14.9,63.01,10.1,8.7,481.0,0.0,none
2020-01-03 15:00:00,14.9,14.9,62.81,8.4,8.7,354.0,0.0,none
2020-01-03 16:00:00,14.9,14.9,63.01,6.8,8.7,155.0,0.0,none
2020-01-03 17:00:00,13.8,13.8,67.55,0.5,8.7,73.0,0.0,none
2020-01-03 18:00:00,10.7,10.7,82.55,0.0,8.7,1.0,0.0,none
2020-01-03 19:00:00,9.8,9.6,87.15,4.9,5.0,0.0,0.0,none
2020-01-03 20:00:00,7.9,7.9,92.53,0.0,2.5,0.0,0.0,none
2020-01-03 21:00:00,7.7,7.7,93.21,0.5,2.5,0.0,0.0,none
2020-01-03 22:00:00,5.8,5.8,95.24,0.5,88.3,0.0,0.0,none
2020-01-03 23:00:00,7.0,5.4,92.69,8.1,2.5,0.0,0.0,none
2020-01-04 00:00:00,7.4,6.4,92.33,6.3,2.5,0.0,0.0,none
2020-01-04 01:00:00,7.3,5.2,96.24,11.5,2.5,0.0,0.0,none
2020-01-04 02:00:00,7.3,6.3,92.96,6.3,0.0,0.0,0.0,none
2020-01-04 03:00:00,5.7,2.7,95.63,14.6,0.0,1.0,0.0,none
2020-01-04 04:00:00,7.3,5.5,92.96,9.9,0.0,1.0,0.0,none
2020-01-04 05:00:00,8.0,7.0,92.28,6.7,92.6,0.0,0.0,none
2020-01-04 06:00:00,8.5,7.7,92.25,6.3,98.8,0.0,0.0,none
2020-01-04 07:00:00,8.4,7.1,96.34,8.6,54.8,4.0,0.735,rain
2020-01-04 08:00:00,8.8,6.8,96.67,12.8,58.6,2.0,0.901,rain
2020-01-04 09:00:00,10.0,9.0,92.96,7.9,36.6,54.0,0.161,rain
2020-01-04 10:00:00,11.7,11.7,85.77,8.1,50.0,314.0,0.0,none
2020-01-04 11:00:00,12.8,12.8,79.59,7.3,88.7,312.0,0.0,none
2020-01-04 12:00:00,12.6,12.6,80.16,10.1,100.0,345.0,0.0,none
2020-01-04 13:00:00,11.7,11.7,85.43,16.7,88.7,235.0,0.0,none
2020-01-04 14:00:00,13.7,13.7,75.05,13.5,86.1,205.0,0.0,none
2020-01-04 15:00:00,13.7,13.7,70.39,13.5,89.9,200.0,0.0,none
2020-01-04 16:00:00,12.8,12.8,74.65,12.8,85.0,167.0,0.0,none
2020-01-04 17:00:00,10.7,10.7,82.83,7.6,5.0,64.0,0.0,none
2020-01-04 18:00:00,8.3,8.3,92.55,0.0,2.5,1.0,0.0,none
2020-01-04 19:00:00,8.3,8.3,92.93,0.0,2.5,0.0,0.0,none
2020-01-04 20:00:00,7.3,5.8,96.24,7.9,0.0,0.0,0.0,none
2020-01-04 21:00:00,7.3,5.6,96.63,9.4,0.0,0.0,0.0,none
2020-01-04 22:00:00,6.3,6.3,96.61,0.7,0.0,0.0,0.0,none
2020-01-04 23:00:00,5.8,5.8,95.24,0.0,88.3,0.0,0.0,none
2020-01-05 00:00:00,5.2,5.2,96.06,0.7,26.8,0.0,0.0,none
2020-01-05 01:00:00,6.8,6.0,96.26,5.4,88.7,0.0,0.0,none
2020-01-05 02:00:00,6.3,6.3,96.21,0.5,98.1,0.0,0.0,none
2020-01-05 03:00:00,6.1,5.3,96.6,5.4,8.7,0.0,0.0,none
2020-01-05 04:00:00,4.5,4.5,96.9,0.5,88.3,0.0,0.0,none
2020-01-05 05:00:00,3.8,3.8,100.0,0.0,98.1,0.0,0.0,none
2020-01-05 06:00:00,3.0,0.9,100.0,7.7,100.0,0.0,0.0,none
2020-01-05 07:00:00,4.9,4.9,96.05,0.9,100.0,10.0,0.0,none
2020-01-05 08:00:00,4.9,4.9,96.05,0.9,100.0,5.0,0.0,none
2020-01-05 09:00:00,5.5,5.5,95.95,0.9,100.0,66.0,0.0,none
2020-01-05 10:00:00,7.6,7.6,90.02,0.0,9.9,289.0,0.0,none
2020-01-05 11:00:00,9.7,8.8,78.71,7.3,8.7,462.0,0.0,none
2020-01-05 12:00:00,11.8,11.8,68.47,10.8,2.5,556.0,0.0,none
2020-01-05 13:00:00,13.5,13.5,57.41,1.1,2.5,582.0,0.0,none
2020-01-05 14:00:00,15.3,15.3,48.77,6.0,2.5,545.0,0.0,none
2020-01-05 15:00:00,15.4,15.4,45.42,1.3,0.0,440.0,0.0,none
2020-01-05 16:00:00,14.8,14.8,48.75,9.7,0.0,288.0,0.0,none
2020-01-05 17:00:00,12.2,12.2,55.94,8.4,0.0,82.0,0.0,none
2020-01-05 18:00:00,11.4,11.4,58.52,7.6,0.0,2.0,0.0,none
2020-01-05 19:00:00,9.3,7.8,72.33,9.5,0.0,0.0,0.0,none
2020-01-05 20:00:00,9.3,7.4,80.95,11.9,0.0,0.0,0.0,none
2020-01-05 21:00:00,8.3,6.3,82.99,11.9,0.0,0.0,0.0,none
2020-01-05 22:00:00,7.6,5.3,83.1,12.6,0.0,0.0,0.0,none
2020-01-05 23:00:00,7.6,4.8,76.7,16.4,0.0,0.0,0.0,none
2020-01-06 00:00:00,7.7,5.1,74.06,14.9,0.0,0.0,0.0,none
2020-01-06 01:00:00,7.7,5.1,71.48,15.1,0.0,0.0,0.0,none
2020-01-06 02:00:00,8.3,5.4,65.51,18.6,0.0,0.0,0.0,none
2020-01-06 03:00:00,6.1,4.0,73.8,10.3,0.0,0.0,0.0,none
2020-01-06 04:00:00,6.1,4.4,73.49,8.5,0.0,0.0,0.0,none
2020-01-06 05:00:00,5.0,2.7,79.04,9.9,0.0,0.0,0.0,none
2020-01-06 06:00:00,3.8,3.8,82.9,0.7,0.0,0.0,0.0,none
2020-01-06 07:00:00,3.8,2.4,89.06,5.8,0.0,13.0,0.0,none
2020-01-06 08:00:00,2.9,2.9,91.58,0.7,0.0,8.0,0.0,none
2020-01-06 09:00:00,6.1,5.3,79.4,5.4,0.0,101.0,0.0,none
2020-01-06 10:00:00,7.3,5.6,73.76,9.0,0.0,308.0,0.0,none
2020-01-06 11:00:00,8.4,8.4,68.32,0.7,0.0,457.0,0.0,none
2020-01-06 12:00:00,10.0,10.0,61.61,0.0,0.0,550.0,0.0,none
2020-01-06 13:00:00,11.2,11.2,56.79,0.0,0.0,575.0,0.0,none
2020-01-06 14:00:00,12.2,12.2,50.83,0.0,0.0,540.0,0.0,none
2020-01-06 15:00:00,13.3,13.3,49.33,5.6,0.0,437.0,0.0,none
2020-01-06 16:00:00,13.3,13.3,51.1,0.0,0.0,283.0,0.0,none
2020-01-06 17:00:00,10.8,10.8,63.92,0.0,0.0,84.0,0.0,none
2020-01-06 18:00:00,8.8,8.8,72.89,0.0,0.0,2.0,0.0,none
2020-01-06 19:00:00,7.9,7.9,78.34,0.5,0.0,0.0,0.0,none
2020-01-06 20:00:00,6.8,6.8,81.98,0.5,0.0,0.0,0.0,none
2020-01-06 21:00:00,5.6,5.6,88.32,0.0,0.0,0.0,0.0,none
2020-01-06 22:00:00,5.0,5.0,89.47,0.0,0.0,0.0,0.0,none
2020-01-06 23:00:00,4.0,4.0,92.68,0.0,0.0,0.0,0.0,none
2020-01-07 00:00:00,3.0,3.0,95.65,0.0,0.0,0.0,0.0,none
2020-01-07 01:00:00,2.9,2.9,92.3,0.0,0.0,0.0,0.0,none
2020-01-07 02:00:00,3.2,3.2,92.58,0.0,0.0,0.0,0.0,none
2020-01-07 03:00:00,2.9,1.5,92.23,5.4,0.0,1.0,0.0,none
2020-01-07 04:00:00,2.1,2.1,96.01,0.0,88.3,0.0,0.0,none
2020-01-07 05:00:00,2.1,2.1,96.49,0.0,100.0,0.0,0.0,none
2020-01-07 06:00:00,3.3,3.3,96.53,0.7,100.0,0.0,0.0,none
2020-01-07 07:00:00,3.3,3.3,96.87,0.5,100.0,9.0,0.0,none
2020-01-07 08:00:00,3.8,3.8,96.54,0.5,100.0,5.0,0.0,none
2020-01-07 09:00:00,4.3,3.1,96.89,5.4,100.0,51.0,0.0,none
2020-01-07 10:00:00,4.9,3.2,100.0,7.3,100.0,105.0,0.0,none
2020-01-07 11:00:00,5.6,4.6,100.0,5.4,100.0,127.0,0.0,none
2020-01-07 12:00:00,5.7,5.7,100.0,0.0,100.0,148.0,0.0,none
2020-01-07 13:00:00,6.2,4.5,92.64,8.1,100.0,211.0,0.0,none
2020-01-07 14:00:00,6.8,4.9,92.55,9.7,100.0,427.0,0.0,none
2020-01-07 15:00:00,7.5,5.4,91.27,11.5,92.6,415.0,0.0,none
2020-01-07 16:00:00,7.3,4.8,92.58,13.3,95.0,150.0,0.0,none
2020-01-07 17:00:00,7.2,4.8,92.95,13.0,98.8,35.0,0.0,none
2020-01-07 18:00:00,6.7,4.5,92.93,11.3,100.0,2.0,0.0,none
2020-01-07 19:00:00,6.7,4.3,92.86,12.1,92.6,0.0,0.0,none
2020-01-07 20:00:00,6.7,4.2,92.93,13.1,95.0,0.0,0.0,none
2020-01-07 21:00:00,6.3,3.5,96.21,13.5,92.6,0.0,0.0,none
2020-01-07 22:00:00,6.7,4.7,92.93,10.3,92.6,0.0,0.0,none
2020-01-07 23:00:00,6.7,4.6,93.25,10.5,92.6,0.0,0.0,none
2020-01-08 00:00:00,6.7,4.7,93.25,10.1,86.1,0.0,0.0,none
2020-01-08 01:00:00,6.1,6.1,96.6,1.1,85.0,0.0,0.0,none
2020-01-08 02:00:00,7.2,5.6,92.95,8.4,100.0,0.0,0.0,none
2020-01-08 03:00:00,7.2,5.9,93.34,7.6,100.0,1.0,0.0,none
2020-01-08 04:00:00,6.7,5.8,93.25,5.6,100.0,0.0,0.0,none
2020-01-08 05:00:00,6.6,5.6,96.59,5.8,100.0,0.0,0.0,none
2020-01-08 06:00:00,6.6,5.1,96.13,7.9,100.0,0.0,0.0,none
2020-01-08 07:00:00,5.7,4.6,95.96,5.8,100.0,6.0,0.0,none
2020-01-08 08:00:00,6.1,4.2,96.6,9.4,100.0,5.0,0.0,none
2020-01-08 09:00:00,6.1,5.1,96.93,5.8,100.0,30.0,0.0,none
2020-01-08 10:00:00,6.3,6.3,99.66,0.9,100.0,98.0,0.0,none
2020-01-08 11:00:00,6.8,5.3,96.26,7.6,100.0,102.0,0.0,none
2020-01-08 12:00:00,6.8,5.3,96.26,7.6,100.0,137.0,0.0,none
2020-01-08 13:00:00,6.8,6.8,95.87,0.7,100.0,154.0,0.0,none
2020-01-08 14:00:00,7.9,7.9,89.37,0.9,100.0,184.0,0.0,none
2020-01-08 15:00:00,7.9,6.2,89.37,9.5,100.0,202.0,0.0,none
2020-01-08 16:00:00,8.3,7.0,86.32,8.1,98.8,151.0,0.0,none
2020-01-08 17:00:00,8.2,7.0,86.67,7.7,47.5,47.0,0.0,none
2020-01-08 18:00:00,7.7,7.0,89.67,5.6,2.5,1.0,0.0,none
2020-01-08 19:00:00,7.8,6.6,89.37,7.3,8.7,0.0,0.0,none
2020-01-08 20:00:00,8.3,7.3,89.37,6.8,100.0,0.0,0.0,none
2020-01-08 21:00:00,8.3,6.8,89.44,9.5,100.0,0.0,0.0,none
2020-01-08 22:00:00,8.8,7.2,86.75,10.1,100.0,0.0,0.0,none
2020-01-08 23:00:00,8.8,7.6,86.46,8.3,100.0,0.0,0.0,none
2020-01-09 00:00:00,8.8,7.0,86.46,11.5,93.6,0.0,0.0,none
2020-01-09 01:00:00,8.8,6.9,86.46,12.1,100.0,0.0,0.0,none
2020-01-09 02:00:00,8.3,6.4,89.44,11.3,85.0,0.0,0.0,none
2020-01-09 03:00:00,8.3,6.3,89.44,12.3,92.6,0.0,0.0,none
2020-01-09 04:00:00,8.3,6.4,89.44,11.5,98.8,0.0,0.0,none
2020-01-09 05:00:00,7.9,5.7,92.53,12.1,54.8,1.0,2.91,rain
2020-01-09 06:00:00,7.9,5.3,95.43,14.9,52.3,1.0,4.178,rain
2020-01-09 07:00:00,7.9,5.7,92.84,12.3,52.3,4.0,2.24,rain
2020-01-09 08:00:00,7.9,6.2,92.84,9.4,92.4,3.0,0.901,rain
2020-01-09 09:00:00,8.3,6.6,92.55,10.6,93.6,39.0,0.05,rain
2020-01-09 10:00:00,8.8,7.7,93.45,7.9,86.1,72.0,0.3,rain
2020-01-09 11:00:00,9.9,8.6,80.42,9.9,86.1,251.0,0.0,none
2020-01-09 12:00:00,10.5,10.5,79.99,9.4,52.3,266.0,0.0,none
2020-01-09 13:00:00,10.5,10.5,77.56,11.3,68.2,274.0,0.0,none
2020-01-09 14:00:00,11.6,11.6,71.93,14.6,34.1,395.0,0.0,none
2020-01-09 15:00:00,11.7,11.7,69.49,18.2,82.5,418.0,0.0,none
2020-01-09 16:00:00,11.0,11.0,72.42,16.2,82.5,154.0,0.0,none
2020-01-09 17:00:00,10.6,10.6,74.06,11.3,2.5,99.0,0.0,none
2020-01-09 18:00:00,8.9,7.2,80.68,10.8,2.5,3.0,0.0,none
2020-01-09 19:00:00,6.2,4.6,91.87,7.7,0.0,0.0,0.0,none
2020-01-09 20:00:00,6.3,6.3,92.0,1.1,0.0,0.0,0.0,none
2020-01-09 21:00:00,5.2,5.2,94.87,0.0,0.0,0.0,0.0,none
2020-01-09 22:00:00,4.4,4.4,96.15,0.9,0.0,0.0,0.0,none
2020-01-09 23:00:00,4.3,2.5,92.5,7.7,0.0,0.0,0.0,none
2020-01-10 00:00:00,4.4,4.4,95.09,1.3,0.0,0.0,0.0,none
2020-01-10 01:00:00,4.3,4.3,85.7,1.3,0.0,0.0,0.0,none
2020-01-10 02:00:00,3.4,3.4,88.72,0.7,0.0,0.0,0.0,none
2020-01-10 03:00:00,2.9,1.8,91.91,4.9,0.0,0.0,0.0,none
2020-01-10 04:00:00,2.2,1.0,96.09,4.9,84.4,0.0,0.0,none
2020-01-10 05:00:00,2.2,2.2,96.08,0.0,84.4,0.0,0.0,none
2020-01-10 06:00:00,2.0,0.5,96.83,5.4,88.3,0.0,0.0,none
2020-01-10 07:00:00,2.7,1.2,95.98,5.8,100.0,13.0,0.0,none
2020-01-10 08:00:00,3.3,1.9,100.0,5.6,100.0,6.0,0.0,none
2020-01-10 09:00:00,3.4,1.0,96.87,9.2,100.0,60.0,0.0,none
2020-01-10 10:00:00,4.4,2.5,93.48,7.7,100.0,130.0,0.0,none
2020-01-10 11:00:00,6.1,4.6,89.35,7.3,55.0,348.0,0.0,none
2020-01-10 12:00:00,8.3,6.4,76.86,11.0,2.5,559.0,0.0,none
2020-01-10 13:00:00,11.1,11.1,69.11,8.1,8.7,594.0,0.0,none
2020-01-10 14:00:00,12.2,12.2,58.65,6.3,5.0,565.0,0.0,none
2020-01-10 15:00:00,12.2,12.2,61.07,11.3,2.5,453.0,0.0,none
2020-01-10 16:00:00,12.2,12.2,58.66,8.5,26.8,304.0,0.0,none
2020-01-10 17:00:00,10.7,10.7,62.81,8.1,29.3,79.0,0.0,none
2020-01-10 18:00:00,10.1,10.1,65.58,9.5,85.0,2.0,0.0,none
2020-01-10 19:00:00,10.7,10.7,64.83,11.5,100.0,0.0,0.0,none
2020-01-10 20:00:00,10.7,10.7,65.05,12.1,100.0,0.0,0.0,none
2020-01-10 21:00:00,10.0,8.0,68.0,14.1,92.6,0.0,0.0,none
2020-01-10 22:00:00,9.4,7.2,74.19,14.1,88.7,0.0,0.0,none
2020-01-10 23:00:00,9.4,7.4,74.19,12.6,88.7,0.0,0.0,none
2020-01-11 00:00:00,9.4,7.5,77.68,12.3,92.6,0.0,0.0,none
2020-01-11 01:00:00,8.8,6.7,83.17,13.9,92.6,0.0,0.0,none
2020-01-11 02:00:00,8.8,6.9,83.17,12.1,54.8,0.0,0.0,none
2020-01-11 03:00:00,8.2,6.0,86.67,13.1,29.3,1.0,0.0,none
2020-01-11 04:00:00,8.8,7.2,86.69,9.9,98.8,0.0,0.0,none
2020-01-11 05:00:00,8.8,7.0,87.05,11.5,100.0,0.0,0.0,none
2020-01-11 06:00:00,8.8,6.7,83.51,13.3,92.4,0.0,0.03,rain
2020-01-11 07:00:00,7.8,5.7,89.06,11.5,34.1,7.0,0.0,none
2020-01-11 08:00:00,7.2,5.0,92.95,11.5,2.5,8.0,0.0,none
2020-01-11 09:00:00,8.3,6.2,89.74,13.1,26.8,107.0,0.0,none
2020-01-11 10:00:00,9.4,8.3,86.52,8.1,45.0,241.0,0.0,none
2020-01-11 11:00:00,12.2,12.2,72.04,11.7,0.0,456.0,0.0,none
2020-01-11 12:00:00,13.7,13.7,64.44,8.4,26.8,557.0,0.0,none
2020-01-11 13:00:00,13.8,13.8,57.89,5.6,26.8,581.0,0.0,none
2020-01-11 14:00:00,14.9,14.9,54.0,10.8,82.5,567.0,0.0,none
2020-01-11 15:00:00,14.3,14.3,51.41,0.7,2.5,468.0,0.0,none
2020-01-11 16:00:00,14.3,14.3,49.6,5.6,2.5,304.0,0.0,none
2020-01-11 17:00:00,12.3,12.3,63.66,5.6,0.0,101.0,0.0,none
2020-01-11 18:00:00,11.1,11.1,68.78,5.6,0.0,3.0,0.0,none
2020-01-11 19:00:00,8.3,8.3,79.04,0.5,0.0,0.0,0.0,none
2020-01-11 20:00:00,7.0,7.0,82.74,0.0,0.0,0.0,0.0,none
2020-01-11 21:00:00,6.7,6.7,82.3,0.5,0.0,0.0,0.0,none
2020-01-11 22:00:00,5.8,5.8,85.16,0.5,2.5,0.0,0.0,none
2020-01-11 23:00:00,4.3,4.3,93.21,0.5,2.5,0.0,0.0,none
2020-01-12 00:00:00,4.0,2.0,89.08,7.9,0.0,0.0,0.0,none
2020-01-12 01:00:00,3.5,3.5,89.35,0.0,0.0,0.0,0.0,none
2020-01-12 02:00:00,2.9,2.9,89.27,0.5,0.0,0.0,0.0,none
2020-01-12 03:00:00,2.3,2.3,93.08,0.5,0.0,1.0,0.0,none
2020-01-12 04:00:00,2.2,2.2,90.43,0.0,0.0,1.0,0.0,none
2020-01-12 05:00:00,1.8,1.8,89.46,0.0,9.9,0.0,0.0,none
2020-01-12 06:00:00,2.2,2.2,90.1,0.5,9.9,0.0,0.0,none
2020-01-12 07:00:00,2.2,2.2,93.07,0.5,8.7,10.0,0.0,none
2020-01-12 08:00:00,2.3,2.3,90.11,0.5,100.0,6.0,0.0,none
2020-01-12 09:00:00,3.8,2.0,93.84,7.3,34.3,71.0,0.0,none
2020-01-12 10:00:00,5.6,3.9,88.93,7.9,9.9,165.0,0.0,none
2020-01-12 11:00:00,7.1,5.3,83.39,9.5,29.3,310.0,0.0,none
2020-01-12 12:00:00,8.9,8.3,76.84,5.8,5.0,435.0,0.0,none
2020-01-12 13:00:00,9.4,7.9,73.88,9.9,8.7,309.0,0.0,none
2020-01-12 14:00:00,10.0,8.6,68.0,10.3,8.7,226.0,0.0,none
2020-01-12 15:00:00,11.1,11.1,61.17,13.5,5.0,236.0,0.0,none
2020-01-12 16:00:00,11.7,11.7,58.97,13.5,5.0,312.0,0.0,none
2020-01-12 17:00:00,11.1,11.1,65.73,9.7,2.5,125.0,0.0,none
2020-01-12 18:00:00,9.4,7.9,73.88,9.9,2.5,2.0,0.0,none
2020-01-12 19:00:00,8.8,7.5,76.73,8.6,2.5,0.0,0.0,none
2020-01-12 20:00:00,8.3,6.7,79.37,10.1,85.0,0.0,0.0,none
2020-01-12 21:00:00,8.8,7.0,80.35,11.7,100.0,0.0,0.0,none
2020-01-12 22:00:00,9.3,7.5,77.94,11.9,100.0,0.0,0.0,none
2020-01-12 23:00:00,9.3,7.5,78.21,12.1,72.0,0.0,0.0,none
2020-01-13 00:00:00,8.8,7.2,80.35,10.6,98.8,0.0,0.0,none
2020-01-13 01:00:00,8.3,5.6,83.11,17.0,82.5,0.0,0.0,none
2020-01-13 02:00:00,8.3,5.9,86.03,15.1,2.5,0.0,0.0,none
2020-01-13 03:00:00,8.2,5.6,86.67,16.0,85.0,0.0,0.0,none
2020-01-13 04:00:00,7.9,5.5,86.28,13.3,5.0,0.0,0.0,none
2020-01-13 05:00:00,6.8,4.8,88.87,9.9,8.7,0.0,0.0,none
2020-01-13 06:00:00,6.1,3.5,88.61,13.0,45.0,0.0,0.0,none
2020-01-13 07:00:00,5.7,3.5,85.45,9.9,0.0,11.0,0.0,none
2020-01-13 08:00:00,5.7,3.5,85.74,9.9,0.0,8.0,0.0,none
2020-01-13 09:00:00,7.2,5.0,82.37,11.5,0.0,114.0,0.0,none
2020-01-13 10:00:00,8.8,6.5,80.35,14.8,0.0,309.0,0.0,none
2020-01-13 11:00:00,10.6,10.6,76.41,11.7,0.0,467.0,0.0,none
2020-01-13 12:00:00,11.7,11.7,65.78,13.3,47.5,503.0,0.0,none
2020-01-13 13:00:00,12.8,12.8,56.07,13.3,47.5,530.0,0.0,none
2020-01-13 14:00:00,13.3,13.3,59.33,15.5,62.1,511.0,0.0,none
2020-01-13 15:00:00,13.8,13.8,57.9,20.9,65.7,307.0,0.0,none
2020-01-13 16:00:00,12.9,12.9,61.39,18.9,52.3,183.0,0.0,none
2020-01-13 17:00:00,12.2,12.2,66.47,14.8,92.4,55.0,0.0,none
2020-01-13 18:00:00,12.2,12.2,66.97,12.4,72.0,1.0,0.0,none
2020-01-13 19:00:00,11.7,11.7,71.7,11.0,88.6,0.0,0.0,none
2020-01-13 20:00:00,10.7,10.7,76.32,13.5,56.1,0.0,0.0,none
2020-01-13 21:00:00,10.7,10.7,76.63,10.1,59.8,0.0,0.0,none
2020-01-13 22:00:00,10.6,10.6,76.99,11.9,98.8,0.0,0.0,none
2020-01-13 23:00:00,10.7,10.7,79.04,14.1,98.8,0.0,0.0,none
2020-01-14 00:00:00,10.0,7.6,82.62,17.7,65.7,0.0,0.0,none
2020-01-14 01:00:00,9.9,7.7,83.87,16.0,89.3,0.0,0.0,none
2020-01-14 02:00:00,8.9,6.6,90.0,14.1,84.0,0.0,0.629,rain
2020-01-14 03:00:00,9.0,6.6,93.45,15.0,84.0,0.0,0.064,rain
2020-01-14 04:00:00,9.3,7.5,87.15,12.1,64.6,0.0,0.0,none
2020-01-14 05:00:00,7.9,6.3,82.51,8.8,2.5,0.0,0.0,none
2020-01-14 06:00:00,7.2,4.4,85.75,16.0,2.5,0.0,0.0,none
2020-01-14 07:00:00,7.9,5.2,81.77,15.7,5.0,21.0,0.0,none
2020-01-14 08:00:00,7.2,4.7,85.69,13.0,2.5,14.0,0.0,none
2020-01-14 09:00:00,8.8,7.0,80.23,11.3,8.7,133.0,0.0,none
2020-01-14 10:00:00,9.9,7.8,74.38,15.3,8.7,250.0,0.0,none
