datetime,temp,feelslike,humidity,windspeed,cloudcover,solaradiation,precip,preciptype
2022-01-11 08:00:00,2.4,2.4,99.3,0.0,8.7,25.0,0.0,rain
2022-01-11 09:00:00,5.8,5.8,90.66,0.0,8.7,139.0,0.0,rain
2022-01-11 10:00:00,8.3,8.3,85.74,0.0,8.7,336.0,0.0,none
2022-01-11 11:00:00,10.7,10.7,73.72,5.6,8.7,419.0,0.0,none
2022-01-11 12:00:00,12.8,12.8,68.36,7.3,8.7,483.0,0.0,none
2022-01-11 13:00:00,13.4,13.4,65.95,0.9,8.7,547.0,0.0,none
2022-01-11 14:00:00,13.3,13.3,66.87,0.7,8.7,399.0,0.0,none
2022-01-11 15:00:00,13.8,13.8,69.42,5.4,8.7,277.0,0.0,none
2022-01-11 16:00:00,13.8,13.8,66.84,4.9,8.7,119.0,0.0,none
2022-01-11 17:00:00,11.8,11.8,76.62,0.5,8.7,45.0,0.0,none
2022-01-11 18:00:00,9.4,9.4,86.52,0.0,5.0,2.0,0.0,none
2022-01-11 19:00:00,7.9,7.9,92.21,0.0,5.0,0.0,0.0,none
2022-01-11 20:00:00,7.3,7.3,99.26,0.0,5.0,0.0,0.0,none
2022-01-11 21:00:00,7.3,7.3,96.24,0.0,8.7,0.0,0.0,none
2022-01-11 22:00:00,7.2,7.2,96.63,0.0,8.7,0.0,0.0,none
2022-01-11 23:00:00,6.8,6.8,95.87,0.0,8.7,0.0,0.0,none
2022-01-12 00:00:00,6.1,6.1,99.52,0.5,8.7,0.0,0.0,none
2022-01-12 01:00:00,6.0,6.0,99.59,0.0,8.7,0.0,0.0,rain
2022-01-12 02:00:00,5.5,5.5,100.0,0.5,8.7,0.0,0.0,rain
2022-01-12 03:00:00,4.3,4.3,99.65,0.5,8.7,0.0,0.0,rain
2022-01-12 04:00:00,3.3,3.3,99.23,1.1,33.1,0.0,0.0,none
2022-01-12 05:00:00,4.3,4.3,99.65,0.7,8.7,0.0,0.0,none
2022-01-12 06:00:00,4.3,4.3,100.0,0.5,100.0,0.0,0.0,rain
2022-01-12 07:00:00,2.9,2.9,99.23,0.7,98.1,0.0,0.0,rain
2022-01-12 08:00:00,3.3,3.3,99.65,0.5,98.1,24.0,0.0,none
2022-01-12 09:00:00,6.7,6.7,95.8,0.5,8.7,151.0,0.0,rain
2022-01-12 10:00:00,9.9,8.6,86.86,9.4,8.7,350.0,0.0,none
2022-01-12 11:00:00,11.7,11.7,77.49,0.5,2.5,444.0,0.0,none
2022-01-12 12:00:00,12.9,12.9,74.12,10.1,0.0,508.0,0.0,none
2022-01-12 13:00:00,14.3,14.3,69.75,0.5,0.0,551.0,0.0,none
2022-01-12 14:00:00,15.6,15.6,62.1,0.0,2.5,495.0,0.0,none
2022-01-12 15:00:00,16.0,16.0,62.65,0.7,0.0,396.0,0.0,none
2022-01-12 16:00:00,14.9,14.9,64.55,0.0,0.0,95.0,0.0,none
2022-01-12 17:00:00,13.3,13.3,73.16,4.9,0.0,37.0,0.0,none
2022-01-12 18:00:00,11.1,11.1,82.28,0.0,5.0,2.0,0.0,none
2022-01-12 19:00:00,10.0,10.0,88.61,0.5,8.7,0.0,0.0,none
2022-01-12 20:00:00,8.9,8.9,92.76,0.0,8.7,0.0,0.0,none
2022-01-12 21:00:00,8.3,8.3,95.56,0.0,8.7,0.0,0.0,none
2022-01-12 22:00:00,7.3,7.3,98.92,0.0,8.7,0.0,0.0,none
2022-01-12 23:00:00,6.7,6.7,99.19,0.0,8.7,0.0,0.0,none
2022-01-13 00:00:00,6.8,6.8,99.66,0.0,8.7,0.0,0.0,rain
2022-01-13 01:00:00,6.1,5.2,96.93,5.4,8.7,0.0,0.0,rain
2022-01-13 02:00:00,5.0,5.0,99.59,1.1,98.1,0.0,0.0,rain
2022-01-13 03:00:00,6.6,6.6,99.52,0.7,8.7,0.0,0.0,rain
2022-01-13 04:00:00,5.3,4.3,97.09,5.4,55.9,0.0,0.0,none
2022-01-13 05:00:00,5.5,5.5,100.0,2.0,13.7,0.0,0.0,none
2022-01-13 06:00:00,4.9,4.9,99.66,0.9,98.1,0.0,0.0,none
2022-01-13 07:00:00,4.4,4.4,99.58,2.9,98.1,0.0,0.0,none
2022-01-13 08:00:00,3.8,3.8,100.0,0.7,98.1,13.0,0.0,none
2022-01-13 09:00:00,7.2,7.2,99.26,0.9,8.7,106.0,0.0,none
2022-01-13 10:00:00,10.4,10.4,86.36,0.0,8.7,357.0,0.0,none
2022-01-13 11:00:00,12.6,12.6,77.59,7.6,8.7,433.0,0.0,none
2022-01-13 12:00:00,12.8,12.8,79.06,6.8,8.7,432.0,0.0,none
2022-01-13 13:00:00,14.3,14.3,71.91,0.0,8.7,405.0,0.0,none
2022-01-13 14:00:00,14.9,14.9,69.29,0.0,8.7,325.0,0.0,none
2022-01-13 15:00:00,15.6,15.6,64.17,0.0,8.7,358.0,0.0,none
2022-01-13 16:00:00,13.8,13.8,77.52,9.4,9.9,122.0,0.0,none
2022-01-13 17:00:00,12.8,12.8,79.02,5.8,9.9,42.0,0.0,none
2022-01-13 18:00:00,11.1,11.1,85.45,0.7,9.9,1.0,0.0,none
2022-01-13 19:00:00,10.1,10.1,89.15,0.0,8.7,0.0,0.0,none
2022-01-13 20:00:00,8.9,8.3,95.64,5.6,8.7,0.0,0.0,none
2022-01-13 21:00:00,9.3,8.2,93.09,7.6,8.7,0.0,0.0,none
2022-01-13 22:00:00,8.6,7.4,93.37,7.9,8.7,0.0,0.0,none
2022-01-13 23:00:00,7.7,7.7,95.81,0.9,5.0,0.0,0.0,none
2022-01-14 00:00:00,6.1,6.1,98.78,0.9,2.5,0.0,0.0,none
2022-01-14 01:00:00,4.5,4.5,99.17,0.0,0.0,0.0,0.0,none
2022-01-14 02:00:00,4.3,4.3,99.31,0.0,84.4,0.0,0.0,rain
2022-01-14 03:00:00,3.4,3.4,98.89,0.0,84.4,0.0,0.0,rain
2022-01-14 04:00:00,3.7,2.5,99.65,5.4,74.3,0.0,0.0,none
2022-01-14 05:00:00,2.8,2.8,100.0,0.5,88.3,0.0,0.0,none
2022-01-14 06:00:00,2.3,2.3,99.23,0.9,88.3,0.0,0.0,none
2022-01-14 07:00:00,1.4,1.4,99.65,0.9,84.4,0.0,0.0,none
2022-01-14 08:00:00,2.9,0.0,99.65,10.8,0.0,23.0,0.0,none
2022-01-14 09:00:00,7.1,6.2,89.67,6.0,0.0,152.0,0.0,none
