datetime,temp,feelslike,humidity,windspeed,cloudcover,solaradiation,precip,preciptype
2019-01-04 08:00:00,1.0,1.0,96.39,0.9,2.5,8.0,0.0,none
2019-01-04 09:00:00,3.1,3.1,96.86,0.5,2.5,87.0,0.0,none
2019-01-04 10:00:00,6.3,6.3,80.97,0.7,8.7,197.0,0.0,none
2019-01-04 11:00:00,8.0,8.0,72.95,0.5,8.7,233.0,0.0,none
2019-01-04 12:00:00,9.2,9.2,71.68,0.0,8.7,218.0,0.0,none
2019-01-04 13:00:00,10.6,10.6,63.1,0.5,5.0,399.0,0.0,none
2019-01-04 14:00:00,12.7,12.7,55.12,0.0,8.7,335.0,0.0,none
2019-01-04 15:00:00,12.7,12.7,53.0,4.9,2.5,218.0,0.0,none
2019-01-04 16:00:00,12.7,12.7,51.16,4.9,2.5,45.0,0.0,none
2019-01-04 17:00:00,10.5,10.5,58.98,5.4,2.5,14.0,0.0,none
2019-01-04 18:00:00,8.2,8.2,70.5,0.5,2.5,0.0,0.0,none
2019-01-04 19:00:00,5.7,5.7,78.01,0.0,2.5,1.0,0.0,none
2019-01-04 20:00:00,4.5,4.5,81.6,0.5,0.0,1.0,0.0,none
2019-01-04 21:00:00,4.0,4.0,88.08,0.0,0.0,1.0,0.0,none
2019-01-04 22:00:00,3.3,3.3,88.96,0.5,0.0,1.0,0.0,none
2019-01-04 23:00:00,2.3,2.3,92.35,0.0,2.5,1.0,0.0,none
2019-01-05 00:00:00,2.2,2.2,96.09,0.0,2.5,1.0,0.0,none
2019-01-05 01:00:00,2.2,2.2,92.67,0.0,2.5,1.0,0.0,none
2019-01-05 02:00:00,2.2,2.2,93.07,0.0,2.5,1.0,0.0,none
2019-01-05 03:00:00,2.3,2.3,92.68,0.0,2.5,1.0,0.0,none
2019-01-05 04:00:00,2.9,1.4,92.56,5.6,5.0,1.0,0.0,none
2019-01-05 05:00:00,2.9,2.9,92.56,0.5,5.0,1.0,0.0,none
2019-01-05 06:00:00,2.3,1.1,92.68,4.9,8.7,1.0,0.0,none
2019-01-05 07:00:00,2.9,2.9,92.23,0.0,9.9,4.0,0.0,none
2019-01-05 08:00:00,3.8,1.0,86.25,11.2,2.5,2.0,0.0,none
2019-01-05 09:00:00,7.1,4.4,74.61,14.2,64.6,8.0,0.0,none
2019-01-05 10:00:00,7.2,4.6,82.3,13.7,100.0,9.0,2.201,rain
2019-01-05 11:00:00,8.8,5.2,76.99,27.4,59.8,23.0,0.369,rain
2019-01-05 12:00:00,10.6,10.6,68.32,23.5,93.6,52.0,0.0,none
2019-01-05 13:00:00,11.1,11.1,69.64,34.2,100.0,36.0,0.0,none
2019-01-05 14:00:00,11.1,11.1,69.11,34.9,100.0,52.0,0.0,none
2019-01-05 15:00:00,10.1,10.1,79.15,37.6,93.6,31.0,0.0,none
2019-01-05 16:00:00,9.9,6.3,80.42,32.7,98.8,14.0,0.35,rain
2019-01-05 17:00:00,9.4,5.6,89.99,32.0,52.3,14.0,1.25,rain
2019-01-05 18:00:00,9.4,6.0,93.16,26.3,54.8,0.0,0.48,rain
2019-01-05 19:00:00,10.0,7.1,89.57,23.6,52.3,2.0,0.77,rain
2019-01-05 20:00:00,10.0,7.3,89.26,20.6,65.7,2.0,0.0,none
2019-01-05 21:00:00,9.4,6.8,93.16,17.5,92.6,2.0,0.32,rain
2019-01-05 22:00:00,8.8,6.4,93.45,15.7,34.3,2.0,0.0,none
2019-01-05 23:00:00,8.8,7.2,93.45,10.6,73.2,2.0,0.0,none
2019-01-06 00:00:00,8.4,6.3,96.34,12.3,51.2,2.0,0.27,rain
2019-01-06 01:00:00,7.9,5.7,95.43,12.3,8.7,2.0,0.0,none
2019-01-06 02:00:00,7.9,5.5,95.43,13.7,64.6,2.0,0.0,none
2019-01-06 03:00:00,7.3,4.8,96.24,13.1,2.5,2.0,0.0,none
2019-01-06 04:00:00,7.2,4.5,96.24,14.2,29.3,2.0,0.0,none
2019-01-06 05:00:00,6.8,4.8,95.87,10.1,5.0,2.0,0.0,none
2019-01-06 06:00:00,7.2,4.3,96.24,16.6,51.2,0.0,0.0,none
2019-01-06 07:00:00,7.3,4.3,95.91,17.5,47.5,7.0,0.0,none
2019-01-06 08:00:00,7.9,5.0,92.21,17.8,100.0,4.0,0.0,none
2019-01-06 09:00:00,8.4,5.1,89.14,22.5,98.8,22.0,0.03,rain
2019-01-06 10:00:00,8.8,5.2,89.48,29.2,88.6,50.0,0.191,rain
2019-01-06 11:00:00,8.9,5.7,93.13,22.9,98.8,73.0,0.82,rain
2019-01-06 12:00:00,8.8,5.6,93.07,23.2,65.7,54.0,2.45,rain
2019-01-06 13:00:00,9.4,6.0,93.16,25.9,65.7,73.0,2.56,rain
2019-01-06 14:00:00,10.0,6.4,92.34,33.0,58.6,75.0,1.191,rain
2019-01-06 15:00:00,10.0,6.3,89.26,34.9,92.4,30.0,1.661,rain
2019-01-06 16:00:00,10.0,6.0,89.26,39.8,68.2,10.0,2.502,rain
2019-01-06 17:00:00,9.4,5.2,93.16,37.8,95.0,2.0,3.54,rain
2019-01-06 18:00:00,8.8,4.7,95.96,36.0,95.0,2.0,5.79,rain
2019-01-06 19:00:00,8.9,5.4,96.03,26.3,68.2,2.0,2.224,rain
2019-01-06 20:00:00,9.4,5.3,93.16,36.7,68.2,2.0,0.893,rain
2019-01-06 21:00:00,9.4,5.4,93.79,35.3,68.2,2.0,0.605,rain
2019-01-06 22:00:00,9.4,5.2,95.98,39.4,72.0,2.0,1.474,rain
2019-01-06 23:00:00,9.9,6.2,93.02,35.2,86.1,2.0,1.528,rain
2019-01-07 00:00:00,10.0,6.9,95.5,25.6,92.4,2.0,0.419,rain
2019-01-07 01:00:00,10.0,7.5,99.6,19.1,93.6,2.0,0.3,rain
2019-01-07 02:00:00,10.7,10.7,95.67,15.5,93.6,2.0,0.27,rain
2019-01-07 03:00:00,10.6,10.6,95.41,15.1,72.0,2.0,0.0,none
2019-01-07 04:00:00,10.0,8.2,95.82,13.1,89.9,1.0,0.0,none
2019-01-07 05:00:00,10.0,8.6,95.5,10.3,24.3,2.0,0.0,none
2019-01-07 06:00:00,9.4,7.9,99.27,10.1,54.9,2.0,0.0,none
2019-01-07 07:00:00,9.4,8.3,99.34,7.9,100.0,6.0,0.0,none
2019-01-07 08:00:00,9.9,8.7,95.56,9.2,82.5,2.0,0.0,none
2019-01-07 09:00:00,10.0,9.6,95.18,5.4,88.7,45.0,0.0,none
2019-01-07 10:00:00,11.1,11.1,88.09,1.1,93.6,107.0,0.0,none
2019-01-07 11:00:00,11.7,11.7,85.15,7.9,73.2,200.0,0.0,none
2019-01-07 12:00:00,12.2,12.2,79.66,0.7,100.0,198.0,0.0,none
2019-01-07 13:00:00,13.8,13.8,71.29,0.0,50.0,299.0,0.0,none
2019-01-07 14:00:00,14.3,14.3,67.88,0.9,9.9,239.0,0.0,none
2019-01-07 15:00:00,14.3,14.3,72.14,0.5,58.6,137.0,0.0,none
2019-01-07 16:00:00,13.6,13.6,78.94,11.9,92.6,79.0,0.0,none
2019-01-07 17:00:00,12.0,12.0,86.93,15.1,54.8,21.0,0.0,none
2019-01-07 18:00:00,10.5,10.5,91.85,14.9,59.8,2.0,0.0,none
2019-01-07 19:00:00,9.9,8.3,95.56,11.5,59.8,2.0,0.27,rain
2019-01-07 20:00:00,9.9,8.3,95.56,11.3,65.7,2.0,0.0,none
2019-01-07 21:00:00,9.9,8.1,92.71,13.0,95.0,2.0,0.0,none
2019-01-07 22:00:00,9.3,7.5,96.69,11.9,98.8,2.0,0.0,none
2019-01-07 23:00:00,9.3,7.3,93.78,13.1,53.8,2.0,0.0,none
2019-01-08 00:00:00,9.3,7.8,96.68,9.5,95.0,2.0,0.0,none
2019-01-08 01:00:00,8.8,7.7,96.67,7.7,95.0,2.0,0.0,none
2019-01-08 02:00:00,8.8,7.3,96.67,9.4,5.0,2.0,0.0,none
2019-01-08 03:00:00,8.8,6.5,96.67,14.6,53.8,2.0,0.0,none
2019-01-08 04:00:00,8.3,6.5,96.66,11.2,29.3,2.0,0.0,none
2019-01-08 05:00:00,8.3,6.8,96.27,9.4,5.0,1.0,0.0,none
2019-01-08 06:00:00,7.9,6.6,95.75,7.6,5.0,2.0,0.0,none
2019-01-08 07:00:00,7.3,7.3,96.96,0.0,9.9,8.0,0.0,none
2019-01-08 08:00:00,6.8,6.8,100.0,0.5,41.5,3.0,0.0,none
2019-01-08 09:00:00,8.3,8.3,99.66,0.0,98.8,32.0,0.0,none
2019-01-08 10:00:00,8.8,7.4,96.67,9.4,92.6,73.0,0.0,none
2019-01-08 11:00:00,9.4,8.2,96.36,8.1,88.6,68.0,0.0,none
2019-01-08 12:00:00,10.0,8.6,95.5,9.9,86.1,65.0,0.03,rain
2019-01-08 13:00:00,10.6,10.6,95.73,7.6,92.4,71.0,0.03,rain
2019-01-08 14:00:00,11.6,11.6,89.44,0.0,48.7,106.0,0.0,none
2019-01-08 15:00:00,11.7,11.7,93.13,0.0,88.7,72.0,0.0,none
2019-01-08 16:00:00,11.7,11.7,93.13,7.7,8.7,36.0,0.0,none
2019-01-08 17:00:00,11.7,11.7,93.13,0.5,93.6,15.0,0.0,none
2019-01-08 18:00:00,11.6,11.6,96.27,0.5,100.0,2.0,0.05,rain
2019-01-08 19:00:00,11.7,11.7,95.96,0.5,100.0,1.0,0.0,none
2019-01-08 20:00:00,11.1,11.1,96.6,0.7,89.9,1.0,0.0,none
2019-01-08 21:00:00,11.7,11.7,96.37,0.0,88.8,2.0,0.0,none
2019-01-08 22:00:00,12.8,12.8,92.8,9.9,100.0,2.0,0.48,rain
2019-01-08 23:00:00,13.2,13.2,81.03,14.4,88.7,1.0,0.0,none
2019-01-09 00:00:00,14.3,14.3,75.29,18.9,92.6,1.0,0.0,none
2019-01-09 01:00:00,14.4,14.4,71.91,17.7,100.0,1.0,0.0,none
2019-01-09 02:00:00,15.6,15.6,66.14,21.8,100.0,2.0,0.0,none
2019-01-09 03:00:00,14.7,14.7,70.83,21.1,100.0,2.0,0.03,rain
2019-01-09 04:00:00,12.8,12.8,89.12,14.2,88.6,2.0,0.528,rain
2019-01-09 05:00:00,11.8,11.8,95.71,9.6,92.6,2.0,1.111,rain
2019-01-09 06:00:00,11.8,11.8,95.71,7.1,86.1,2.0,0.03,rain
2019-01-09 07:00:00,12.8,12.8,89.46,15.5,86.1,12.0,0.0,none
2019-01-09 08:00:00,12.8,12.8,86.49,19.7,34.3,6.0,0.0,none
2019-01-09 09:00:00,13.3,13.3,86.54,21.1,9.9,64.0,0.0,none
2019-01-09 10:00:00,13.8,13.8,83.77,21.1,53.8,161.0,0.0,none
2019-01-09 11:00:00,15.0,15.0,77.84,19.5,2.5,271.0,0.0,none
2019-01-09 12:00:00,15.7,15.7,74.36,17.7,8.7,342.0,0.0,none
2019-01-09 13:00:00,16.7,16.7,69.7,22.9,8.7,331.0,0.0,none
2019-01-09 14:00:00,16.7,16.7,69.97,21.1,29.3,181.0,0.0,none
2019-01-09 15:00:00,16.5,16.5,71.04,20.3,82.5,89.0,0.129,rain
2019-01-09 16:00:00,14.0,14.0,89.23,10.1,52.3,69.0,3.293,rain
2019-01-09 17:00:00,14.4,14.4,90.06,9.9,68.2,35.0,0.45,rain
2019-01-09 18:00:00,13.8,13.8,92.66,11.7,52.3,1.0,1.695,rain
2019-01-09 19:00:00,12.9,12.9,94.61,8.6,65.7,1.0,0.161,rain
2019-01-09 20:00:00,12.2,12.2,96.38,7.7,92.4,1.0,0.0,none
2019-01-09 21:00:00,12.2,12.2,96.07,7.7,65.7,1.0,0.0,none
2019-01-09 22:00:00,12.2,12.2,96.38,8.1,68.2,1.0,0.0,none
2019-01-09 23:00:00,11.8,11.8,96.03,5.8,8.7,1.0,0.0,none
2019-01-10 00:00:00,10.8,10.8,99.28,6.1,5.0,1.0,0.0,none
2019-01-10 01:00:00,9.5,8.9,99.54,5.8,5.0,1.0,0.0,none
2019-01-10 02:00:00,8.1,8.1,99.6,0.5,92.2,2.0,0.0,none
2019-01-10 03:00:00,7.2,7.2,100.0,0.5,98.1,2.0,0.0,none
2019-01-10 04:00:00,7.3,7.3,99.66,0.5,98.1,2.0,0.0,none
2019-01-10 05:00:00,8.3,8.3,100.0,0.0,98.1,2.0,0.0,none
2019-01-10 06:00:00,8.4,8.4,100.0,0.9,100.0,2.0,0.0,none
2019-01-10 07:00:00,7.9,7.9,100.0,1.1,100.0,10.0,0.0,none
2019-01-10 08:00:00,7.9,7.4,100.0,4.9,100.0,5.0,0.0,none
2019-01-10 09:00:00,7.9,7.9,100.0,0.0,100.0,39.0,0.0,none
2019-01-10 10:00:00,8.3,8.3,100.0,0.5,100.0,98.0,0.0,none
2019-01-10 11:00:00,9.9,9.0,99.67,7.6,100.0,161.0,0.0,none
2019-01-10 12:00:00,10.6,10.6,100.0,0.0,100.0,152.0,0.0,none
2019-01-10 13:00:00,11.1,11.1,96.6,7.7,100.0,139.0,0.0,none
2019-01-10 14:00:00,10.7,10.7,100.0,7.7,100.0,123.0,0.0,none
2019-01-10 15:00:00,10.7,10.7,100.0,5.4,100.0,90.0,0.0,none
2019-01-10 16:00:00,10.6,10.6,100.0,10.6,100.0,41.0,0.0,none
2019-01-10 17:00:00,10.0,8.9,99.6,8.4,100.0,15.0,0.0,none
2019-01-10 18:00:00,9.9,9.1,100.0,7.3,100.0,0.0,0.0,none
2019-01-10 19:00:00,9.9,9.9,99.67,0.5,100.0,1.0,0.0,none
2019-01-10 20:00:00,10.5,10.5,96.11,4.9,100.0,1.0,0.0,none
2019-01-10 21:00:00,10.5,10.5,96.11,7.9,100.0,1.0,0.0,none
2019-01-10 22:00:00,9.9,9.7,100.0,4.9,100.0,1.0,0.0,none
2019-01-10 23:00:00,10.0,10.0,99.6,0.5,100.0,1.0,0.0,none
2019-01-11 00:00:00,10.0,10.0,99.6,0.0,100.0,1.0,0.0,none
2019-01-11 01:00:00,9.9,9.9,100.0,0.7,93.6,1.0,0.0,none
2019-01-11 02:00:00,9.4,8.0,99.67,9.2,100.0,1.0,0.0,none
2019-01-11 03:00:00,9.3,8.3,97.01,7.3,100.0,2.0,0.0,none
2019-01-11 04:00:00,9.4,8.1,99.67,9.0,100.0,1.0,0.0,none
2019-01-11 05:00:00,9.9,9.6,96.2,5.4,59.8,1.0,0.0,none
2019-01-11 06:00:00,9.9,8.3,95.88,11.3,68.2,2.0,0.0,none
2019-01-11 07:00:00,10.0,8.5,95.82,11.0,65.7,10.0,0.0,none
2019-01-11 08:00:00,10.6,10.6,89.34,5.8,89.9,5.0,0.0,none
2019-01-11 09:00:00,11.0,11.0,89.38,5.8,5.0,72.0,0.0,none
2019-01-11 10:00:00,11.1,11.1,86.02,0.5,2.5,140.0,0.0,none
2019-01-11 11:00:00,12.7,12.7,80.17,0.7,88.6,289.0,0.0,none
2019-01-11 12:00:00,13.3,13.3,71.97,0.9,47.5,347.0,0.0,none
2019-01-11 13:00:00,14.1,14.1,70.99,1.3,88.7,249.0,0.0,none
2019-01-11 14:00:00,14.2,14.2,70.72,9.4,5.0,248.0,0.0,none
2019-01-11 15:00:00,14.8,14.8,68.13,1.5,8.7,173.0,0.0,none
2019-01-11 16:00:00,13.7,13.7,75.7,11.9,5.0,76.0,0.0,none
2019-01-11 17:00:00,12.1,12.1,83.26,9.5,5.0,28.0,0.0,none
2019-01-11 18:00:00,11.5,11.5,89.91,11.0,64.6,0.0,0.0,none
2019-01-11 19:00:00,10.7,10.7,91.67,11.0,82.5,1.0,0.0,none
2019-01-11 20:00:00,9.9,8.4,95.88,11.2,5.0,1.0,0.0,none
2019-01-11 21:00:00,9.3,8.2,99.67,7.7,5.0,2.0,0.0,none
2019-01-11 22:00:00,9.1,7.7,100.0,9.5,2.5,1.0,0.0,none
2019-01-11 23:00:00,8.2,7.5,100.0,5.6,2.5,1.0,0.0,none
2019-01-12 00:00:00,8.2,7.0,100.0,7.7,2.5,1.0,0.0,none
2019-01-12 01:00:00,8.2,7.5,96.59,5.8,0.0,1.0,0.0,none
2019-01-12 02:00:00,7.6,7.6,100.0,0.0,2.5,2.0,0.0,none
2019-01-12 03:00:00,7.2,5.8,100.0,7.6,0.0,2.0,0.0,none
2019-01-12 04:00:00,7.0,7.0,100.0,0.0,85.0,2.0,0.0,none
2019-01-12 05:00:00,7.1,7.1,100.0,0.0,98.1,1.0,0.0,none
2019-01-12 06:00:00,7.1,7.1,99.66,0.5,98.1,2.0,0.0,none
2019-01-12 07:00:00,6.0,6.0,99.59,0.5,92.2,13.0,0.0,none
2019-01-12 08:00:00,5.5,5.5,99.66,0.5,88.3,8.0,0.0,none
2019-01-12 09:00:00,6.7,6.1,100.0,4.9,84.4,58.0,0.0,none
2019-01-12 10:00:00,8.1,7.4,98.6,5.6,92.6,160.0,0.0,none
2019-01-12 11:00:00,10.7,10.7,84.77,0.5,2.5,336.0,0.0,none
2019-01-12 12:00:00,13.7,13.7,62.95,6.8,2.5,408.0,0.0,none
2019-01-12 13:00:00,14.9,14.9,58.36,9.0,2.5,430.0,0.0,none
2019-01-12 14:00:00,16.1,16.1,57.46,9.4,0.0,392.0,0.0,none
2019-01-12 15:00:00,16.1,16.1,60.07,9.4,0.0,268.0,0.0,none
2019-01-12 16:00:00,16.0,16.0,56.26,7.6,0.0,54.0,0.0,none
2019-01-12 17:00:00,14.9,14.9,63.01,0.0,0.0,16.0,0.0,none
2019-01-12 18:00:00,13.6,13.6,63.41,7.3,0.0,1.0,0.0,none
2019-01-12 19:00:00,11.7,11.7,74.75,0.7,0.0,1.0,0.0,none
2019-01-12 20:00:00,9.5,9.5,82.88,0.5,0.0,1.0,0.0,none
2019-01-12 21:00:00,8.8,7.8,89.17,7.3,0.0,1.0,0.0,none
2019-01-12 22:00:00,7.7,7.7,92.52,0.5,0.0,1.0,0.0,none
2019-01-12 23:00:00,8.7,7.5,86.74,7.9,2.5,1.0,0.0,none
2019-01-13 00:00:00,7.9,7.9,92.53,0.0,0.0,1.0,0.0,none
2019-01-13 01:00:00,7.7,7.0,89.72,5.4,0.0,1.0,0.0,none
2019-01-13 02:00:00,6.1,6.1,96.14,0.7,0.0,1.0,0.0,none
2019-01-13 03:00:00,5.1,3.3,96.05,7.7,0.0,1.0,0.0,none
2019-01-13 04:00:00,5.7,4.6,99.52,5.8,0.0,1.0,0.0,none
2019-01-13 05:00:00,4.4,4.4,99.58,0.7,0.0,1.0,0.0,none
2019-01-13 06:00:00,3.8,3.8,100.0,0.9,0.0,1.0,0.0,none
2019-01-13 07:00:00,4.3,3.1,100.0,5.6,0.0,15.0,0.0,none
2019-01-13 08:00:00,3.4,3.4,99.65,0.9,2.5,9.0,0.0,none
2019-01-13 09:00:00,8.2,8.2,90.1,1.3,2.5,118.0,0.0,none
2019-01-13 10:00:00,10.0,9.1,83.23,7.7,2.5,245.0,0.0,none
2019-01-13 11:00:00,12.1,12.1,72.32,5.4,2.5,350.0,0.0,none
2019-01-13 12:00:00,14.8,14.8,62.75,9.2,2.5,416.0,0.0,none
2019-01-13 13:00:00,14.9,14.9,58.74,7.7,5.0,373.0,0.0,none
2019-01-13 14:00:00,16.0,16.0,56.45,7.7,5.0,374.0,0.0,none
2019-01-13 15:00:00,15.6,15.6,61.83,10.8,5.0,197.0,0.0,none
2019-01-13 16:00:00,15.0,15.0,62.78,10.8,8.7,89.0,0.0,none
2019-01-13 17:00:00,13.2,13.2,70.3,7.7,8.7,31.0,0.0,none
2019-01-13 18:00:00,10.2,10.2,82.53,0.9,8.7,1.0,0.0,none
2019-01-13 19:00:00,10.1,10.1,88.85,0.5,8.7,1.0,0.0,none
2019-01-13 20:00:00,9.3,9.3,89.98,0.7,8.7,1.0,0.0,none
2019-01-13 21:00:00,8.3,7.7,92.55,5.4,8.7,1.0,0.0,none
2019-01-13 22:00:00,7.8,7.1,95.81,5.6,8.7,1.0,0.0,none
2019-01-13 23:00:00,6.7,6.0,96.26,4.9,2.5,1.0,0.0,none
2019-01-14 00:00:00,6.1,6.1,99.52,0.0,2.5,1.0,0.0,none
2019-01-14 01:00:00,5.4,4.3,100.0,5.8,2.5,1.0,0.0,none
2019-01-14 02:00:00,5.4,5.4,100.0,0.7,2.5,1.0,0.0,none
2019-01-14 03:00:00,4.3,4.3,100.0,0.7,2.5,1.0,0.0,none
2019-01-14 04:00:00,3.8,2.3,96.54,6.1,0.0,2.0,0.0,none
2019-01-14 05:00:00,5.9,4.7,96.93,6.1,90.1,1.0,0.0,none
2019-01-14 06:00:00,6.6,4.6,96.13,9.7,98.8,1.0,0.0,none
2019-01-14 07:00:00,7.2,4.9,90.1,11.7,98.8,11.0,0.0,none
2019-01-14 08:00:00,7.1,5.3,92.89,9.4,95.0,6.0,0.0,none
2019-01-14 09:00:00,7.7,7.1,89.36,5.4,34.3,61.0,0.0,none
