name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
california,2024-12-07T08:00:00,4.1,4.1,3.5,95.74,0,0,,0,0,9.7,0,0,1022.8,8.3,3.9,7,0,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC"
california,2024-12-07T09:00:00,7.8,7.8,6.3,90.2,0,0,,0,0,11.2,0.8,343,1023.6,7.5,10.2,19,0.1,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-07T10:00:00,10.5,10.5,7.9,83.81,0,0,,0,0,11.2,0,0,1023.9,46.1,7.8,37,0.1,0,10,Partially cloudy,partly-cloudy-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-07T11:00:00,12.9,12.9,9,77.34,0,0,,0,0,11.9,0,0,1023.7,47.1,7.4,44,0.2,0,10,Partially cloudy,partly-cloudy-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-07T12:00:00,14.5,14.5,8.9,68.79,0,0,,0,0,12.2,1.2,15,1023,8.5,7.7,46,0.2,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-07T13:00:00,15.7,15.7,9.2,65.4,0,0,,0,0,11.5,3.8,0,1021.7,8.5,7.4,40,0.1,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-07T14:00:00,16.3,16.3,9.4,63.98,0,0,,0,0,10.8,0.8,353,1021.3,8.5,8,25,0.1,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-07T15:00:00,16.3,16.3,9.4,63.5,0,0,,0,0,10.4,9.3,297,1021.2,8.5,9.4,19,0.1,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-07T16:00:00,15.3,15.3,9.5,68.48,0,0,,0,0,9.7,5.1,299,1020.7,8.5,9.7,11,0,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-07T17:00:00,13,13,8.9,76.28,0,0,,0,0,6.8,1.2,355,1020.3,8.5,9.5,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-07T18:00:00,12.1,12.1,8.6,79.48,0,0,,0,0,7.9,8.1,313,1020.6,7.5,10,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-07T19:00:00,12,12,9,82.13,0,0,,0,0,5.8,3.5,350,1020.5,7.5,10.7,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-07T20:00:00,11.7,11.7,9,83.27,0,0,,0,0,6.1,10.3,340,1020.8,7.5,10.1,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-07T21:00:00,10.9,10.9,8.8,86.65,0,0,,0,0,9.7,6,326,1020.9,7.9,9.9,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,KLHM,72483993225,72483323206,KSAC"
california,2024-12-07T22:00:00,9.8,9.8,8.6,92.23,0,0,,0,0,9.4,1.8,326,1020.9,7.5,7.3,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-07T23:00:00,9.4,9.4,8.4,93.17,0,0,,0,0,10.1,1.2,343,1020.7,7.5,5.7,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-08T00:00:00,8.9,8.9,7.9,92.97,0,0,,0,0,9.4,0.9,352,1020.7,8.1,5.9,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-12-08T01:00:00,7.8,7.8,7.2,95.85,0,0,,0,0,10.1,1.6,352,1020.3,20.9,4.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-08T02:00:00,7.1,7.1,6.2,94.45,0,0,,0,0,11.5,1.4,349,1020.6,9,2.9,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,KSAC"
california,2024-12-08T03:00:00,6.7,6.7,6.1,95.68,0,0,,0,0,11.9,0.8,7,1020.8,96.2,1.5,0,0,0,10,Overcast,cloudy,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-08T04:00:00,5.6,5.6,4.4,92.04,0,0,,0,0,12.6,0,0,1020.9,98.5,1.5,0,0,0,10,Overcast,cloudy,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-08T05:00:00,5.3,5.3,4.5,95.09,0,0,,0,0,13.3,0,0,1020.8,98.5,0.8,0,0,0,10,Overcast,fog,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-08T06:00:00,4.5,4.5,3.6,93.93,0,0,,0,0,14,0,0,1020.8,89,0.3,0,0,0,10,Partially cloudy,fog,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-08T07:00:00,4.2,4.2,3.6,95.78,0,0,,0,0,14.4,0,0,1021.1,89,0.2,0,0,0,10,Partially cloudy,fog,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-08T08:00:00,4.1,4.1,3.5,96.09,0,0,,0,0,15.8,1,31,1021.3,86.1,0.4,0,0,0,10,Partially cloudy,fog,"E9060,KSMF,72483023232,KLHM,72483993225,KSAC,KMHR"
california,2024-12-08T09:00:00,5.9,5.9,5.7,98.76,0,0,,0,0,19.4,0,0,1021.8,84.1,0.3,21,0.1,0,10,Partially cloudy,fog,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-08T10:00:00,9.3,9.3,7.7,89.83,0,0,,0,0,22.3,3.8,335,1021.9,36.7,12.5,37,0.1,0,10,Partially cloudy,partly-cloudy-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-08T11:00:00,13.7,13.7,6.9,63.78,0,0,,0,0,20.5,13,323,1021.3,6.2,15.5,42,0.2,0,10,Clear,clear-day,"E9060,KSMF,72483023232,KLHM,72483993225,KSAC,KMHR"
california,2024-12-08T12:00:00,15.5,15.5,6.8,56.09,0,0,,0,0,23.8,12.2,340,1020.4,4.3,16,53,0.2,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-08T13:00:00,16.9,16.9,6.2,49.32,0,0,,0,0,24.1,7.9,2,1019.4,4.3,16,51,0.2,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-08T14:00:00,18,18,5.7,44.55,0,0,,0,0,23.4,8.9,319,1019,4.3,16,42,0.2,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-08T15:00:00,18.9,18.9,5.2,40.37,0,0,,0,0,20.9,9.7,349,1018.7,0,16,28,0.1,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-08T16:00:00,18.4,18.4,4.1,38.91,0,0,,0,0,12.6,8.2,335,1018.8,0,16,5,0,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-12-08T17:00:00,14.2,14.2,4.2,51,0,0,,0,0,8.3,2.5,28,1019.1,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-08T18:00:00,11.4,11.4,3.9,59.92,0,0,,0,0,7.2,1.2,29,1019.4,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-08T19:00:00,8.6,7.7,3.9,72.48,0,0,,0,0,7.9,6.6,181,1019.6,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-08T20:00:00,7.9,7.9,3.6,74.51,0,0,,0,0,8.6,2.3,345,1019.9,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-08T21:00:00,6.8,6.8,3.6,79.83,0,0,,0,0,9.4,1.2,358,1020,0,15.7,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-08T22:00:00,6.1,6.1,3.3,82.6,0,0,,0,0,11.2,0.1,2,1020.4,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,KLHM,72483993225,KSAC,KMHR"
california,2024-12-08T23:00:00,4.8,4.8,3.5,91.41,0,0,,0,0,11.9,2.3,46,1020.5,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-09T00:00:00,4.2,4.2,3.4,94.5,0,0,,0,0,10.8,0.3,359,1020.9,57,3.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"E9060,KSMF,72483023232,72483993225,KSAC,72057600174"
california,2024-12-09T01:00:00,5.4,4.3,4.7,94.95,0,0,,0,0,11.2,5.7,81,1021.3,59.6,3.7,0,0,0,10,Partially cloudy,partly-cloudy-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-09T02:00:00,5.3,5.3,5,98.22,0,0,,0,0,11.9,0.7,8,1021.7,59.6,2.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-09T03:00:00,5,5,4.4,95.91,0,0,,0,0,13.7,0.8,353,1022.1,59.6,0.8,0,0,0,10,Partially cloudy,fog,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-09T04:00:00,4.2,4.2,3.9,98.31,0,0,,0,0,16.6,2.5,320,1022.1,76,0,0,0,0,10,Partially cloudy,partly-cloudy-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-09T05:00:00,4.1,4.1,3.5,95.73,0,0,,0,0,20.5,1.2,360,1022.7,98.5,0,0,0,0,10,Overcast,cloudy,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-09T06:00:00,4.1,2.9,3.4,95.05,0,0,,0,0,24.1,5.6,324,1022.9,78,0.8,0,0,0,10,Partially cloudy,fog,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-09T07:00:00,2.7,-0.1,1.1,89.61,0,0,,0,0,25.9,9.8,16,1023.4,17.4,13.9,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-09T08:00:00,3.2,3.2,1.6,89.28,0,0,,0,0,27.7,2.2,16,1023.5,16,13.9,0,0,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-09T09:00:00,7,7,2.5,73.14,0,0,,0,0,31.3,4.2,89,1024.3,7.1,14.9,23,0.1,0,10,Clear,clear-day,"E9060,KSMF,72483023232,KLHM,72483993225,72483323206,KSAC"
california,2024-12-09T10:00:00,8.3,8.3,2.6,67.01,0,0,,0,0,33.8,1.2,22,1024.7,0,16,39,0.1,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-09T11:00:00,11.1,11.1,1.4,51.15,0,0,,0,0,32,11.1,6,1024.6,0,16,49,0.2,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-12-09T12:00:00,13.4,13.4,1.1,42.95,0,0,,0,0,33.8,11.4,347,1023.8,0,16,53,0.2,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-09T13:00:00,15.3,15.3,0.5,36.63,0,0,,0,0,35.3,11.8,348,1023,0,16,51,0.2,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-12-09T14:00:00,17.2,17.2,-0.8,29.49,0,0,,0,0,31.7,17.3,338,1022.6,0,16,42,0.2,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-12-09T15:00:00,17.2,17.2,-1.7,27.56,0,0,,0,0,33.8,18.2,331,1022.4,0,16,28,0.1,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-12-09T16:00:00,16.1,16.1,-0.3,32.76,0,0,,0,0,26.6,14.4,338,1022.5,0,16,7,0,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-09T17:00:00,13.2,13.2,-0.7,38.2,0,0,,0,0,23.8,4.5,23,1022.9,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-09T18:00:00,8.5,8.5,0.5,56.9,0,0,,0,0,24.5,2.9,19,1023.2,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-09T19:00:00,8.8,7.7,1,57.88,0,0,,0,0,23,7.8,134,1023.7,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-12-09T20:00:00,8,6.4,3.8,74.63,0,0,,0,0,22.3,9,125,1024.4,0,15.6,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-09T21:00:00,7,5.5,3.8,80.04,0,0,,0,0,20.2,8,160,1025.1,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-09T22:00:00,6.2,6.2,3.8,84.07,0,0,,0,0,19.1,2.7,46,1025.8,0,16,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-12-09T23:00:00,5.8,5.8,3.7,86.38,0,0,,0,0,14.8,2.1,38,1026.3,0,14,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,KLHM,72483993225,KSAC,KMHR"
california,2024-12-10T00:00:00,4.3,4.3,3.1,92.45,0,0,,0,0,12.6,0.4,2,1026.7,0,11.7,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-12-10T01:00:00,2.1,2.1,1.3,94.32,0,0,,0,0,12.2,0,0,1026.9,0,3.7,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC"
california,2024-12-10T02:00:00,2,2,1.1,93.4,0,0,,0,0,12.2,0.7,7,1027.1,0,10.5,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-12-10T03:00:00,1.1,1.1,-0.2,91.38,0,0,,0,0,12.2,1.7,32,1027.5,0,5.5,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-12-10T04:00:00,0.8,0.8,-0.3,92.46,0,0,,0,0,11.9,1,8,1027.7,0,12.9,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-10T05:00:00,1.2,1.2,0.1,92.1,0,0,,0,0,11.9,0.7,6,1028,2.2,5.8,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC"
california,2024-12-10T06:00:00,0.9,0.9,-0.2,92.27,0,0,,0,0,11.5,0.5,5,1028.2,0,2.9,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-12-10T07:00:00,0.8,0.8,-0.4,92.14,0,0,,0,0,11.5,0,0,1028.7,11.7,4.6,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-12-10T08:00:00,1.5,-0.5,0.3,91.62,0,0,,0,0,11.9,6.5,45,1029.1,89.7,5.4,5,0,0,10,Partially cloudy,partly-cloudy-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-10T09:00:00,5,5,2.4,83.41,0,0,,0,0,15.1,0,0,1029.9,88.4,9.1,14,0.1,0,10,Partially cloudy,partly-cloudy-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-12-10T10:00:00,6.7,6.7,3.2,78.46,0,0,,0,0,15.1,0,0,1030.4,98.5,13.9,23,0.1,0,10,Overcast,cloudy,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-10T11:00:00,9,9,4.6,74.17,0,0,,0,0,14.4,0.9,325,1030.2,79.1,13.8,49,0.2,0,10,Partially cloudy,partly-cloudy-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-12-10T12:00:00,10.2,10.2,6,75.05,0,0,,0,0,15.8,1.8,316,1029.5,84.1,12,44,0.2,0,10,Partially cloudy,partly-cloudy-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-12-10T13:00:00,11.2,11.2,5.9,69.81,0,0,,0,0,16.2,4.7,301,1029,7.5,11.8,49,0.2,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-10T14:00:00,12.7,12.7,5.8,62.58,0,0,,0,0,15.5,4.6,342,1028.7,7.5,13.5,39,0.1,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-10T15:00:00,12.6,12.6,5.3,61.25,0,0,,0,0,12.6,0,0,1028.1,7.5,13.6,16,0.1,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-10T16:00:00,12.4,12.4,5.4,62.46,0,0,,0,0,8.6,1.8,337,1027.7,7.5,13.8,9,0,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-10T17:00:00,10,10,5.1,71.53,0,0,,0,0,6.5,1.4,332,1027.6,7.8,13.9,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-12-10T18:00:00,8,8,4.6,79.07,0,0,,0,0,10.1,0,0,1027.6,7.8,12.4,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-12-10T19:00:00,7.3,7.3,5,85.31,0,0,,0,0,11.9,0,0,1027.8,8,13.3,0,0,0,10,Clear,clear-night,"E9060,KSMF,72482893241,72483023232,72483993225,KSAC,KMHR"
california,2024-12-10T20:00:00,6.7,6.7,4.5,86.12,0,0,,0,0,11.9,2.1,7,1028.1,7.5,10.9,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-10T21:00:00,5.3,5.3,4.1,91.94,0,0,,0,0,11.9,2,16,1028,7.8,10.1,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-12-10T22:00:00,4.5,4.5,3.5,93.06,0,0,,0,0,11.9,0,0,1028.1,8.1,7.1,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-12-10T23:00:00,3.8,3.8,2.8,93.38,0,0,,0,0,11.2,2.2,5,1027.5,7.5,2.7,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-11T00:00:00,3.6,3.6,3,95.92,0,0,,0,0,10.4,0.8,345,1026.9,7.8,3,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-11T01:00:00,3.4,2.4,2.5,93.58,0,0,,0,0,9.7,4.9,320,1027,6.6,5,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-12-11T02:00:00,3.8,3.8,3.2,95.93,0,0,,0,0,10.4,1.2,5,1027.1,74.1,1.1,0,0,0,10,Partially cloudy,partly-cloudy-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-12-11T03:00:00,3.4,2.2,2.8,95.57,0,0,,0,0,10.4,5.2,95,1027,76.8,1.8,0,0,0,10,Partially cloudy,partly-cloudy-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-12-11T04:00:00,2.7,2.7,2,95.33,0,0,,0,0,10.4,1.8,340,1025.9,79.1,1.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-12-11T05:00:00,1.7,0.2,1.1,96.05,0,0,,0,0,10.1,5.3,264,1025.5,89,0.6,0,0,0,10,Partially cloudy,fog,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-11T06:00:00,2.2,2.2,1.5,95.47,0,0,,0,0,10.4,4.5,300,1026.1,77.3,3.5,0,0,0,10,Partially cloudy,partly-cloudy-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-12-11T07:00:00,1.4,1.4,1.1,98.11,0,0,,0,0,10.8,1.5,14,1025.4,89,2.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-11T08:00:00,1.3,1.3,0.8,95.99,0,0,,0,0,11.2,0.9,27,1025.2,7.8,1.7,5,0,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-12-11T09:00:00,3.9,3.9,3.4,96.68,0,0,,0,0,11.9,0,0,1025,51.9,2.6,18,0.1,0,10,Partially cloudy,partly-cloudy-day,"E9060,KSMF,72483023232,72483993225,KSAC,72057600174"
california,2024-12-11T10:00:00,6.4,4.9,4.5,87.67,0,0,,0,0,11.9,7.6,239,1024.3,30,6.1,37,0.1,0,10,Partially cloudy,partly-cloudy-day,"E9060,KSMF,72483023232,KLHM,72483993225,72483323206,KSAC"
california,2024-12-11T11:00:00,9,9,4.9,75.2,0,0,,0,0,14.4,1,337,1023.6,7.5,11.9,47,0.2,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-11T12:00:00,11,11,3.7,60.73,0,0,,0,0,15.1,0,0,1022.2,7.5,15.1,49,0.2,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-11T13:00:00,12.4,12.4,3.8,55.88,0,0,,0,0,13.7,1.2,330,1021,7.8,15.5,51,0.2,1,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-12-11T14:00:00,13.4,13.4,3.9,52.63,0,0,,0,0,12.2,5.5,55,1019.7,8.3,15.5,39,0.1,0,10,Clear,clear-day,"E9060,KSMF,72483023232,KLHM,72483993225,KSAC,72057600174"
california,2024-12-11T15:00:00,13.5,13.5,4.4,53.98,0,0,,0,0,10.4,4.7,28,1018.8,7.5,15.5,28,0.1,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-11T16:00:00,13.3,13.3,3.9,52.93,0,0,,0,0,7.6,0,0,1018,7.8,15.5,5,0,0,10,Clear,clear-day,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-12-11T17:00:00,10.7,10.7,4.3,64.64,0,0,,0,0,6.1,0,0,1017.6,7.8,15.4,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-12-11T18:00:00,9.6,9.6,4.2,68.74,0,0,,0,0,5,0,0,1016.7,7.5,15.5,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-11T19:00:00,9.6,9.6,5.3,74.7,0,0,,0,0,7.6,0,0,1016.4,7.8,13.1,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-12-11T20:00:00,8.8,8.8,5.5,80.07,0,0,,0,0,11.2,2.2,54,1015.7,7.8,11.6,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-12-11T21:00:00,9.5,8.5,5.6,76.74,0,0,,0,0,11.9,8,128,1014.8,7.8,12.1,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-12-11T22:00:00,10.7,10.7,5,67.78,0,0,,0,0,11.9,8.1,157,1014.5,11.1,13.1,0,0,0,10,Clear,clear-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2024-12-11T23:00:00,10.2,10.2,4.5,68.04,0,0,,0,0,15.1,14.8,139,1013.2,42,13.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-12T00:00:00,9.9,8.2,5.1,72.22,0,0,,0,0,9.7,11.5,227,1013.7,100,13.6,0,0,0,10,Overcast,cloudy,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-12T01:00:00,9.3,9.3,5.3,76.08,0,0,,0,0,17.3,3,304,1012.6,100,11.4,0,0,0,10,Overcast,cloudy,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-12T02:00:00,8.6,7.3,6.7,88.18,1.723,100,rain,0,0,23,8.2,153,1012.2,97.7,7,0,0,0,10,"Rain, Overcast",rain,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-12T03:00:00,8.6,6.6,6.7,88.18,3.814,100,rain,0,0,23.8,12.1,149,1011.4,100,6.7,0,0,0,10,"Rain, Overcast",rain,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-12T04:00:00,8.4,5.6,6.8,89.72,4.797,100,rain,0,0,31.7,17.7,141,1011.1,100,5.8,0,0,0,10,"Rain, Overcast",rain,"E9060,KSMF,72483023232,KLHM,72483993225,KSAC,KMHR"
california,2024-12-12T05:00:00,8,5,6.3,88.63,2.888,100,rain,0,0,32.9,18.8,133,1010.6,100,9.6,0,0,0,10,"Rain, Overcast",rain,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC,KMHR"
california,2024-12-12T06:00:00,8.2,5.7,6.3,87.83,0.413,100,rain,0,0,30.7,14.9,149,1011,100,7.7,0,0,0,10,"Rain, Overcast",rain,"E9060,KSMF,72483023232,72483993225,72483323206,KSAC"
california,2024-12-12T07:00:00,8,5.7,6.7,91.15,1.862,100,rain,0,0,33.5,13.3,152,1011.5,98.3,10.5,0,0,0,10,"Rain, Overcast",rain,"E9060,KSMF,72483023232,KLHM,72483993225,KSAC,72057600174"
